# 0.00700324, 3.3995, 0.605417, 0.915817, 1.00726, 0.812046, 0.674875, 0.583945, 0.902212, 0.970441, 0.891836, 0.597608, 1.18441, 1.22492, 0.788054, 0.741528, 1.17737, 1.13907, 1.11075, 1.21386, 1.52913, 1.40282, 1.6005, 1.42476, 1.96278, 1.95585, 2.55944, 1.94285, 2.42698, 2.23795, 0.740942, 0.895003, 1.06575, 1.07473, 0.886983, 1.1123, 0.987937, 1.11804, 0.865784, 0.823951, 1.00592, 1.02486, 0.00113017, 0.654877, 0.000240548, 0.16058, 0.00235143, 0.521848, 0.00273078, 0.638271, 0.00197147, 0.285628, 0.00282145, 0.600664, 0.00195686, 0.45622, 0.00183458, 0.56029, 0.00278529, 0.571428, 0.0042411, 0.801312, 0.00548488, 0.780036, 0.00251498, 0.597348
-95.962,0.993277,0.0872615,6,63,0,133.375,0.219389,-0.484157,-0.729804,0.759169,0.782695,-0.600035,-2.13973,-3.70453,-1.86041,-0.299144,-1.50092,0.154487,-0.466315,-0.274149,-0.454019,-0.599083,-2.23457,-4.98868,-4.37416,-0.299181,-1.10698,0.562036,0.729651,0.0309323,-0.081634,-1.97752,-1.71262,-3.97331,-3.85405,-0.803245,-0.332822,2.6202,-1.23045,-0.361042,-0.0322021,1.5138,-3.26729,-3.07334,-3.70532,0.656492,0.0829312,-1.51224,-0.113541,2.00801,-0.0487484,1.29424,-0.20162,-0.166856,-0.132997,-0.154381,-0.00384128,0.0537675,-0.0592495,-0.157118,-0.201298,-0.0937238,3.20499,1.53819,1.18987,1.569,-2.49034,-3.39461,-3.42472,0.0753106,0.366216,-1.22851
-114.378,0.872589,0.0872615,6,63,0,138.543,0.206279,1.98065,0.230844,1.00764,0.845683,0.616259,-1.46957,-4.31295,-6.22595,0.00179335,-0.111331,0.0805039,-1.18344,-0.243903,-0.180785,-0.233047,-2.18643,-7.85412,-5.0222,-1.71377,-0.287978,-0.0280702,1.84755,-1.22772,-0.665192,-0.487407,-5.08475,-3.7547,-5.25256,-1.2636,0.0557491,1.51991,-0.866539,0.310732,0.904263,2.5195,-2.62625,-1.91981,-4.02068,-1.09999,-1.63651,-1.70665,-0.13617,2.06817,-0.0846821,1.6005,-0.177575,-0.1622,-0.143451,-0.192781,0.0530715,-0.00765106,-0.000820853,-0.210693,-0.244555,-0.172179,1.99272,0.423734,0.547034,0.863132,-3.12229,-3.94518,-3.70304,-0.064424,0.388731,-1.13876
-115.835,1,0.0872615,6,63,0,149.723,0.222283,0.511765,0.732821,1.17231,0.235591,-1.58883,-3.47189,-4.69253,-5.04356,-2.1704,-2.37936,0.148816,-0.81382,-0.192715,-1.93661,0.425893,-2.20447,-2.65864,-6.3997,1.6032,0.200742,-0.51721,-0.908259,1.12819,0.535382,-0.281921,-2.30571,-4.78508,-5.7074,0.476047,-3.19457,-0.112205,0.450328,0.0989311,-0.430684,-2.66398,-4.4479,-6.05605,-7.05376,-0.483996,-0.370862,-0.0768771,-0.129653,2.32193,-0.0552577,2.05477,-0.255987,-0.242214,-0.0912993,-0.269955,0.096786,-0.0265191,0.0273309,-0.203016,-0.20279,-0.27412,3.36089,2.21801,0.499018,3.09271,-3.97524,-2.88833,-4.30756,0.371418,1.06521,2.43487
-106.165,0.978371,0.0872615,6,63,0,144.019,0.177883,1.06882,-0.180051,0.666727,0.689745,-0.566415,-0.858656,-4.13247,-5.52616,-0.285307,-1.5869,2.83305,-0.995822,0.269308,-0.150645,0.668551,-2.1679,-6.26683,-5.04021,-0.842221,-2.11066,0.0430986,0.454641,0.988371,0.162366,0.537875,-4.30472,-3.33775,-4.36327,-0.681288,-2.69732,-0.270245,-1.28225,-0.706163,-0.860656,-0.393079,-3.72123,-0.974545,-3.3751,-1.30076,-1.20418,-1.64101,-0.124815,1.86483,-0.0614659,1.94002,-0.264837,-0.207386,-0.115339,-0.317576,0.0386058,0.0318159,0.0359907,-0.181948,-0.186677,-0.268867,3.39585,1.96883,0.204658,3.80348,-3.32345,-3.00287,-4.35027,0.493524,1.20011,1.07108
-100.829,0.928195,0.0872615,6,63,0,138.38,0.35742,0.659846,0.307597,0.323985,0.154375,-0.22032,-1.6588,-2.01511,-3.89878,-0.963655,-1.21653,-2.22918,-1.66531,-0.0748656,-1.45026,-0.195353,-2.83565,-2.47859,-5.40484,1.08779,0.402692,-0.457669,1.27645,-1.1533,-0.0278192,-1.16119,0.0799748,-2.36517,-2.22002,-0.80666,1.03941,0.600732,1.66226,0.922589,0.945499,1.03158,-1.92198,-0.945492,-1.00236,0.106024,-0.614777,0.857923,-0.0702824,1.38443,-0.0442382,1.15212,-0.232628,-0.270031,-0.176405,-0.18676,-0.0803712,-0.0990805,-0.206726,-0.283755,-0.377198,-0.237773,2.50746,2.66976,0.566987,0.926162,-1.81476,-3.47412,-2.53044,-0.185065,-0.689935,0.927381
-98.051,0.970021,0.0872615,6,63,0,144.276,0.369369,-1.33573,0.278517,1.11755,1.33583,0.182568,-2.54755,-3.78124,-4.27337,-0.128225,-0.897689,1.95878,0.541709,0.581249,-0.504953,-0.493164,-1.34068,-3.87521,-4.67676,-1.12469,-0.406497,-1.71107,0.423234,0.110526,0.471192,0.773514,-4.79044,-3.28127,-4.21463,-1.17345,-1.30319,-0.0661857,-1.49049,0.48366,-0.871455,-1.59268,-2.2375,-2.93792,-2.81599,-0.871952,-1.05834,0.226095,-0.125448,2.1342,-0.0504766,1.1788,-0.225998,-0.160313,-0.195742,-0.192329,-0.0214128,-0.101039,-0.18248,-0.277676,-0.355324,-0.177222,2.01439,0.797093,0.781461,1.19104,-4.03045,-2.48704,-3.14723,0.901111,0.702185,-1.08262
-98.1735,0.884887,0.0872615,6,63,0,127.992,0.301919,-1.622,-0.091306,-0.0179553,-0.511282,-1.0169,-0.792173,-4.0601,-3.65124,-0.811451,-0.803576,0.680111,-1.94153,-0.313684,-0.440525,0.128447,-2.94564,-3.70914,-3.62645,-0.971419,-1.55683,1.0579,-0.273567,-1.34427,-1.77869,-1.13829,-2.40634,-2.43421,-3.28568,-1.12658,-1.52171,0.243034,2.29938,0.183809,-1.04384,0.489987,-0.182284,-3.65201,-3.05607,-0.598576,-0.353601,-0.0166799,-0.103467,1.42014,-0.0461365,1.44095,-0.144958,-0.300629,-0.101081,-0.261083,-0.0672757,-0.0954195,-0.111298,-0.163898,-0.165968,-0.266064,2.98068,4.13787,0.716296,3.18826,-2.19645,-2.97621,-3.4464,0.159976,-0.660412,1.87847
-100.32,0.971215,0.0872615,6,63,0,123.485,0.324051,-0.931159,0.467587,0.438614,-0.483492,1.18028,-0.86885,-4.41341,-3.52013,-0.221424,-0.890605,0.636215,0.218921,-0.447213,0.441603,-0.191863,-3.00839,-3.75859,-4.02881,-0.662506,-1.58326,-0.951857,0.0571534,0.508264,-1.02739,-0.439406,-2.64887,-2.48803,-3.16855,0.285405,0.440644,-0.318419,-1.72526,0.0887401,-1.01441,0.266175,-1.77493,-3.64262,-2.9468,-0.0868578,1.25439,1.15649,-0.0980311,2.02628,-0.0236955,0.52735,-0.204714,-0.143529,-0.129282,-0.203788,0.00144699,-0.0914058,-0.0840813,-0.237181,-0.278572,-0.119689,2.21968,0.737967,0.463901,1.26951,-3.63047,-2.90342,-4.07857,1.05634,0.561076,-1.15836
-94.1838,0.864235,0.0872615,6,127,0,130.932,0.273356,0.13627,-1.09524,0.0335383,0.731433,-1.94085,-3.55775,-2.23484,-5.58895,-1.42808,-2.21386,-1.17645,-2.15513,0.685043,-1.41928,0.0880204,-1.53851,-4.38105,-5.51369,-0.30147,0.232301,-0.506571,0.690386,-1.31837,1.44102,-0.53734,-2.9018,-3.95028,-3.81426,-1.90173,-1.77872,1.47408,0.738987,-0.807312,-0.0227554,-0.593363,-2.9969,-1.91845,-2.79932,-1.63519,-2.27247,-2.36895,-0.116298,1.49519,-0.0548739,1.61574,-0.128942,-0.230179,-0.120237,-0.192835,-0.0471273,-0.0931005,-0.0540292,-0.16451,-0.264581,-0.194535,1.96828,2.33677,0.300919,2.04074,-1.61012,-2.5558,-2.39661,-0.730218,-0.495483,1.20448
-98.155,0.927487,0.0872615,6,63,0,124.224,0.245883,0.558096,-0.226074,0.406078,-0.527298,-1.63721,-2.4136,-4.69088,-4.61024,-1.92093,-1.92026,-0.612114,-1.56477,-0.244195,-0.614493,0.873498,-2.80828,-3.47156,-6.05509,0.194423,-1.25526,-0.675438,-0.374272,-1.17889,0.45964,1.16751,-3.55872,-4.1912,-4.35992,-1.4963,-2.00932,-0.613373,1.03372,-2.08224,-1.92137,0.497166,-0.517291,-3.12534,-4.15211,-2.44509,-2.7355,-1.73962,-0.123862,1.51295,-0.0657986,1.5885,-0.148058,-0.283877,-0.146002,-0.199035,-0.0188974,-0.0344393,-0.0894899,-0.150741,-0.123566,-0.203816,1.92664,3.47091,0.981921,1.77234,-2.03353,-1.66802,-2.57394,-0.400353,-0.49473,1.21476
-93.343,0.99164,0.0872615,6,63,0,125.589,0.296789,0.0254222,0.445126,0.0879922,1.30809,0.203955,-1.72123,-4.03183,-4.11594,0.0997405,-1.20412,-0.400445,-1.12128,-0.558117,-0.307506,0.40867,-3.27819,-4.05973,-4.66771,0.602113,-1.20619,-0.405551,0.324606,1.62222,0.532642,0.871522,-3.96984,-4.02513,-4.50759,-0.520861,-0.137044,0.890854,-0.67048,0.234257,0.872436,1.7085,-0.323642,-4.18141,-3.82771,-1.17011,-1.80403,-0.39704,-0.116782,2.20749,-0.0490243,2.08803,-0.254754,-0.182194,-0.207488,-0.265649,0.00372167,-0.0715238,-0.100243,-0.272212,-0.302878,-0.184542,3.50204,1.58922,1.37999,1.99039,-2.83647,-3.24172,-2.46556,0.268494,1.42287,0.292633
-94.6245,0.811091,0.0872615,6,63,0,128.895,0.271815,-0.0199267,0.205028,0.161679,1.61313,0.359712,-1.48385,-3.61136,-4.20682,0.165072,-0.781945,0.00211638,-1.22551,-0.57938,-0.197263,0.223005,-3.46513,-3.83377,-4.88931,0.134819,-0.986466,-0.0250918,0.563081,1.46958,0.818833,0.875576,-3.95216,-3.85914,-4.48775,-0.620028,-0.85015,0.59617,-0.657938,-0.0559018,0.618356,1.21906,-0.26729,-3.82093,-4.00505,-1.64766,-1.74399,-0.615763,-0.129131,2.27476,-0.049274,1.91836,-0.260825,-0.182106,-0.185311,-0.242695,0.00879261,-0.0679439,-0.0809164,-0.273382,-0.329099,-0.185263,3.65731,1.71627,1.35302,2.25323,-2.98747,-3.28034,-2.73377,-0.114477,1.64056,0.395976
-103.26,0.83724,0.0872615,6,63,0,131.438,0.268573,-1.44668,0.782268,0.0715782,1.56624,-1.28749,-0.858005,-3.13282,-4.42125,0.577735,0.107246,0.131426,-1.17356,-0.0690393,-0.70432,0.430184,-2.15203,-3.37474,-3.29599,0.965018,-0.849969,0.800735,1.44996,1.58208,1.1102,0.909494,-3.07746,-2.90678,-5.42767,0.153461,-2.16983,1.29597,1.02019,1.93868,0.449731,1.24526,0.953027,-1.72138,-2.33834,-1.35426,-1.39243,-1.27165,-0.0825122,1.71138,-0.0544621,1.02124,-0.180522,-0.246332,-0.0928296,-0.131557,-0.102594,-0.0797143,-0.132728,-0.160423,-0.137706,-0.216521,2.60498,3.40343,0.561023,1.065,-1.79259,-3.18792,-2.17493,-0.167415,-1.16358,0.966409
-98.5407,0.584987,0.0872615,6,127,0,147.481,0.356689,-0.876134,1.07152,0.747936,0.585053,-0.114791,-3.95456,-5.38812,-4.56661,1.07574,-1.41293,1.08662,-0.288261,0.745376,-1.74365,-0.151996,-2.54541,-5.03787,-6.18088,-0.720978,0.244094,-1.55515,0.771012,0.313711,0.811991,-0.00495915,-3.46074,-4.66381,-3.63163,-0.874347,-0.756949,-0.687497,-0.48171,-0.95976,-0.788006,0.893429,-3.65596,-4.90414,-3.25564,-0.498685,1.04084,-1.57823,-0.140672,2.84659,-0.0490699,1.31965,-0.217142,-0.208371,-0.0878996,-0.169459,-0.0578375,-0.0538588,-0.127888,-0.204096,-0.20407,-0.238113,2.12972,1.63269,-0.289342,1.22423,-2.30099,-3.44457,-2.02831,-0.0176892,-0.62882,0.569133
-96.917,0.979623,0.0872615,6,63,0,129.086,0.30035,0.141775,-0.747215,0.356278,-0.529101,-0.854291,-2.29324,-2.99215,-1.8061,-1.76927,0.317889,-0.986953,-2.54122,-0.394643,0.174111,0.675911,-1.53455,-3.33398,-4.62459,1.02561,-0.88117,-0.104066,-0.249972,-1.48922,0.313225,-1.33178,-2.03636,-2.7466,-2.38117,-0.452481,-1.65062,1.55544,0.506215,1.30866,0.841175,-0.555507,-0.97597,-0.633439,-2.10401,-0.676746,-2.01858,1.36976,-0.0691309,0.719799,-0.0375349,1.28146,-0.115546,-0.174346,-0.212913,-0.254219,-0.0478496,-0.125485,-0.170458,-0.188289,-0.246315,-0.170916,1.51907,1.25926,1.70679,2.50899,-3.00872,-2.74351,-4.24708,-0.465682,-0.170074,-0.198069
-99.4739,0.707071,0.0872615,6,63,0,131.158,0.323261,-1.15976,1.20037,0.861371,1.28184,3.52691e-05,-1.69192,-1.3911,-4.32557,0.280666,-2.35083,1.65763,0.194861,0.795964,0.215639,-0.0872061,-2.5794,-2.4971,-3.57103,-0.471119,0.534204,-0.855204,0.719639,0.656291,0.160936,0.99153,-1.71473,-2.72408,-2.90537,0.0254406,0.532633,-0.635969,0.816779,-0.668381,-0.866183,0.597864,-0.671946,-1.73619,-1.03391,-0.23395,1.1572,-1.81299,-0.0795587,2.2079,-0.0407931,1.67305,-0.202412,-0.222639,-0.114238,-0.210683,-0.085456,-0.106736,-0.153994,-0.295094,-0.298923,-0.232281,2.1771,1.60336,0.132704,1.86097,-2.05729,-2.84625,-1.79149,0.184833,0.937779,1.22205
-99.3292,1,0.0872615,6,63,0,129.516,0.104894,2.73158,0.99476,0.824304,0.933374,0.0150464,-0.970073,-0.691291,-1.79739,0.531202,-2.79525,1.51065,0.592785,0.168444,1.59236,0.165753,-1.37034,-3.21803,-3.41369,0.0760825,0.768422,-0.667687,1.10307,0.0719087,0.64157,0.984036,-1.80301,-2.00701,-2.64597,-0.25625,-1.9348,-0.264979,-0.196593,-0.0530108,-0.205121,1.21236,-1.06317,-1.45928,-2.92415,0.306776,1.68941,0.532916,-0.0444902,1.39128,-0.056389,1.15538,-0.225609,-0.18848,-0.209717,-0.18906,0.0018616,-0.00759521,0.0260713,-0.254265,-0.101638,-0.234487,1.91679,1.33452,0.975092,1.34928,-2.12044,-2.88231,-3.07618,0.805041,-2.00598,0.353013
-100.026,0.993477,0.0872615,6,63,0,131.949,0.123208,2.47107,-0.243221,0.958624,0.313229,-0.421388,-0.461048,-2.39247,-2.45334,-0.818243,1.88682,0.440088,-1.82568,0.52722,-1.87277,-0.159474,0.790848,-0.854865,-1.3508,0.588504,0.216304,0.285244,1.06597,0.106741,0.339818,-1.16198,-0.20466,-1.39681,-0.643776,0.819083,2.04662,1.83974,0.204199,1.32156,0.47677,-0.62072,-0.841371,-0.232775,1.46043,0.547727,-1.52356,-0.636495,-0.0261163,0.237672,-0.0404117,1.53558,-0.160618,-0.351622,-0.128898,-0.194477,0.0277107,-0.047367,-0.0802234,-0.181205,-0.327014,-0.284297,2.09503,4.13394,1.08584,1.66279,-3.12034,-2.34138,-2.06109,-0.794373,1.65757,1.89025
-99.8113,0.997682,0.0872615,6,63,0,131.447,0.155832,1.49648,0.376056,0.691266,2.13804,0.0887825,-2.57635,-2.45508,-1.61835,-0.382271,-2.20639,1.06141,-0.426693,0.970795,1.90001,0.566771,0.848596,-1.61513,-2.28732,0.796348,0.192693,-0.20336,0.442352,-0.739606,-0.439768,0.332221,-1.80938,-2.51794,-2.0964,-0.889792,-0.356384,1.11323,0.346964,0.605754,1.12153,2.52815,0.649523,-1.39089,-0.692058,1.50276,1.1214,1.55835,-0.049896,1.33552,-0.0415603,1.14977,-0.247657,-0.130739,-0.194474,-0.278168,-0.0267296,-0.00180831,-0.0711565,-0.295197,-0.142974,-0.195253,3.22665,0.52194,0.415919,2.93093,-1.82201,-2.77402,-3.65562,1.48165,-0.570754,0.550972
-93.7082,0.965889,0.0872615,6,63,0,130.636,0.152781,2.11791,1.1325,-0.143579,1.07343,0.00265207,-2.73528,-2.2938,-1.60299,-0.367056,-0.535187,0.344275,0.283684,0.190101,1.74886,1.44614,1.4042,-2.76982,-2.12413,-0.360931,0.371531,-0.051379,0.435971,-0.538007,-0.289809,-0.242994,-1.83717,-1.54316,-2.07548,-0.920634,0.128709,1.71769,-0.0830591,1.47371,0.185337,1.43668,-1.25258,-1.57335,-1.19327,1.92529,1.77261,0.817508,-0.0590505,1.55981,-0.0511837,1.57294,-0.270877,-0.158129,-0.182014,-0.261419,-0.0280538,-0.00196044,-0.0326703,-0.258468,-0.218459,-0.185278,2.95366,0.71712,0.768918,2.06833,-2.11735,-2.35926,-3.32495,1.53588,0.00884219,-0.090651
-102.925,0.834774,0.0872615,6,63,0,128.189,0.164085,2.58717,1.67945,1.90207,0.155184,0.465049,0.00855431,-0.490686,-1.64088,-0.13356,-1.69018,0.387078,-0.481816,-1.29391,1.9301,-0.978462,-2.42469,-0.733638,-1.81552,0.669463,1.48526,-0.775008,1.58835,-1.52824,1.56499,-0.77378,-1.16328,-0.763904,-1.53572,0.367465,0.73645,0.656396,-1.40582,1.03659,1.80665,0.221159,-2.47823,0.0808459,-0.465544,-0.363843,0.35394,-0.546374,-0.0448174,1.23428,-0.0369405,1.27206,-0.306265,-0.182186,-0.2142,-0.193198,0.0528484,-0.054925,-0.0651334,-0.28667,-0.358187,-0.252696,3.0551,1.30136,1.11481,1.76687,-2.78067,-2.67377,-2.66704,1.56573,0.819537,1.01272
-107.692,0.997422,0.0872615,6,63,0,134.873,0.0405127,4.03049,-0.959891,-0.959899,0.916001,-0.98112,-1.11983,-1.56874,-1.05884,0.00727254,0.755304,0.635909,-0.68442,1.76616,-1.16645,2.12071,2.22802,-0.281779,-0.289452,0.510665,-1.43521,0.467264,-0.470149,1.51575,-0.425276,0.857085,-0.153071,-0.887082,0.941535,0.140447,-0.307957,1.11429,1.86351,-0.189359,-1.33894,0.333548,2.64614,0.818203,0.733002,0.777426,0.038143,1.07779,0.00668695,0.132068,-0.052801,1.77017,-0.311599,-0.307615,-0.1527,-0.320707,-0.0270131,0.0227304,-0.00342188,-0.167113,-0.183594,-0.188535,4.27472,3.12078,1.45576,3.41092,-1.94298,-2.75078,-2.4568,-0.673724,-0.753361,0.189721
-108.754,0.884035,0.0872615,6,127,0,144.057,0.207096,2.35649,1.14111,2.57471,0.459232,0.769961,-0.506242,-1.60075,-3.72476,-0.793514,-2.05179,-0.331324,-1.66073,-1.28499,1.84715,-0.90262,-2.33084,-1.95005,-1.93143,-0.400298,1.33143,-1.28222,1.74525,-2.11314,1.56907,-1.08778,-0.339539,-0.829323,-3.1852,-0.281936,0.421828,-1.26976,-1.71352,0.549868,1.2272,-0.0399446,-2.65076,0.669481,-2.17063,-0.40435,-0.862338,-1.03235,-0.0556905,0.903526,-0.0459394,0.985892,-0.148293,-0.18095,-0.24922,-0.216351,0.00397884,-0.075558,-0.0692708,-0.277477,-0.338521,-0.187126,1.32117,0.560136,1.14478,1.64745,-2.55871,-2.85564,-2.71853,1.47544,1.45658,0.623523
-104.63,0.998828,0.0872615,6,63,0,138.322,0.206951,1.53076,-1.47597,1.22513,0.270565,-0.709442,-0.639981,-1.92686,-3.55127,-0.0057835,-1.3337,0.174192,-1.17934,2.75105,-1.39888,1.02573,-2.37238,-2.82881,-3.34037,1.71023,0.302591,0.48996,1.44245,-0.346888,0.702578,0.289849,-0.412726,-1.42729,-3.37287,-0.552445,-2.23804,-0.412634,2.29729,0.670897,-0.0482851,1.42646,-2.35921,0.176408,-2.30427,-0.0581599,-0.814902,0.648309,-0.0710475,1.58138,-0.0360886,1.32545,-0.248284,-0.324691,-0.0692123,-0.271012,-0.00481781,-0.0853328,-0.0632488,-0.17876,-0.190312,-0.308905,3.65215,2.7802,-0.0554331,2.50167,-2.161,-1.85938,-3.23959,-1.90446,-1.08419,1.41258
-100.693,0.767426,0.0872615,6,63,0,140.476,0.238725,2.19311,0.655139,0.997241,1.40231,0.350728,-2.37035,-2.4599,-1.97724,0.546337,-0.410738,0.301352,-0.789063,-0.0575761,0.207823,0.285316,-0.322925,-2.84393,-3.85516,-0.725946,0.247282,-0.487351,-0.602761,0.396844,0.195088,-0.011782,-2.90125,-2.30073,-1.46313,0.301517,1.51216,2.43562,-1.84712,-0.397236,0.303096,-0.397648,-0.024395,-2.67037,-1.46567,0.741512,0.6242,0.507437,-0.0505845,1.02826,-0.0251558,1.08312,-0.178801,-0.29102,-0.165029,-0.247924,-0.0755909,-0.0485254,-0.117416,-0.219798,-0.2769,-0.186079,0.903472,2.58287,-0.00683252,1.43409,-1.51487,-2.66051,-3.25964,0.804699,0.765344,-0.223939
-108.305,0.873063,0.0872615,6,63,0,135.378,0.221259,0.48606,-0.456221,0.905963,1.81126,0.656437,-2.28384,-2.56384,0.548081,-0.47287,-1.0812,1.37232,0.728261,0.249525,0.911051,-0.490207,-0.83143,-3.74335,-3.68469,0.480004,-0.579051,-1.28845,0.794399,-0.760586,0.988966,-1.04283,-0.965871,-0.95738,-2.64587,0.639913,0.144369,2.72212,-1.27769,-0.673188,-0.629436,-0.519043,-0.819324,-2.19628,-0.925528,0.612759,1.01525,-0.182905,-0.0606451,1.42263,-0.0482761,0.942548,-0.140873,-0.23487,-0.102679,-0.221075,-0.0345938,-0.0332838,-0.070522,-0.318688,-0.321431,-0.168749,1.02726,2.5932,-0.333291,2.30424,-1.68703,-1.95273,-2.67532,0.924468,0.473928,-0.0988968
-99.2888,0.988304,0.0872615,5,63,0,135.684,0.224692,2.92824,1.70042,0.023566,-0.718638,-0.504068,-0.534481,-2.18172,-5.56234,-0.500379,-1.29036,-0.0609739,-2.1238,0.33221,-1.75374,0.559015,-1.84252,-2.04679,-2.689,-1.63217,-0.750954,-0.263182,1.23461,-0.0197249,-0.47771,0.393645,-3.11449,-3.50665,-2.80174,-1.59808,0.33211,-0.740046,-0.230134,0.994254,-0.743589,-1.00452,-2.34487,-1.09174,-3.33034,-1.46475,-2.05098,-0.140577,-0.0936975,1.49348,-0.0479296,1.37351,-0.303449,-0.270192,-0.123679,-0.224386,0.00724158,-0.0535417,-0.0425267,-0.170493,-0.34179,-0.234433,3.36503,2.28734,0.202194,1.1521,-2.74721,-2.88682,-2.36829,-1.71864,-0.0720365,0.973109
-102.41,0.616102,0.0872615,5,31,0,134.766,0.265098,-0.254929,-1.2065,1.72658,1.69342,-0.753032,-2.32612,-3.07264,-0.779889,-1.42517,-0.989628,0.461587,1.26107,0.658282,-0.1205,-0.312062,-1.69462,-4.45773,-4.69929,0.860228,-0.946009,-1.16079,-0.929444,-0.748199,0.483691,-1.15145,-0.511041,-1.25084,-3.03477,0.948418,-0.26681,1.63815,-1.87107,-1.00469,0.259049,1.2222,-0.942333,-2.66562,-0.802451,0.816855,-0.573802,0.146443,-0.0686089,1.41883,-0.0401936,1.4383,-0.232213,-0.260991,-0.147222,-0.254662,-0.0473956,-0.0476242,-0.123578,-0.362609,-0.246766,-0.17278,2.76021,2.47392,0.452431,2.90576,-2.2425,-2.82231,-2.77133,2.6605,-0.264701,0.703041
-98.3635,0.819672,0.0872615,6,63,0,132.786,0.304134,0.464715,0.413392,0.532947,0.158605,-1.50656,-2.53409,-1.55402,-5.13764,-0.611643,0.331289,0.324612,-2.52153,1.75835,-0.486456,1.58347,-1.49985,-2.91251,-2.71741,-1.50565,-0.707471,-0.0598852,0.177451,-0.172819,-1.0396,-0.819055,-1.88112,-3.03961,-2.41441,-2.06431,-0.49519,-1.60727,-0.33304,0.341763,-1.06117,-0.940761,-0.660555,-1.70805,-2.70025,-0.903443,0.597312,-0.844826,-0.0845335,1.15514,-0.0442637,1.64434,-0.191198,-0.307989,-0.122682,-0.322284,-0.0877451,-0.102227,-0.145579,-0.228838,-0.377415,-0.203235,2.60305,2.75979,0.112989,3.47288,-1.35269,-3.33714,-1.32843,0.078117,0.732585,0.491938
-92.608,0.812856,0.0872615,6,63,0,122.344,0.192681,1.10146,-0.113705,0.699039,0.824334,1.06978,-1.17753,-3.54307,-1.43603,-1.09708,-2.18137,-0.0537386,0.64267,0.00288356,-0.409429,-0.135515,-1.46051,-3.57211,-3.56006,0.279211,-0.193574,-1.3923,0.404582,-0.523176,1.17345,0.463077,-1.86161,-1.63654,-2.8564,0.803396,-1.53304,1.86552,0.337389,-1.77848,0.966754,0.105792,-1.39692,-1.16033,-1.90206,-0.724923,-1.98204,-0.528598,-0.0684179,1.29813,-0.0384856,1.06341,-0.230851,-0.224532,-0.148843,-0.356994,0.0285537,-0.0456632,-0.015277,-0.159229,-0.220171,-0.208899,2.31504,2.17419,0.757273,3.88092,-2.58355,-1.66497,-3.77762,-0.718961,0.515101,1.11395
-99.0127,0.931652,0.0872615,6,63,0,126.549,0.159929,3.29731,-1.75685,-0.503231,0.422532,-0.978297,-2.01594,-1.5268,-4.11041,-1.23575,-0.945055,1.08259,0.269741,-0.0143924,0.136358,0.0917323,-0.444614,-2.38218,-3.48172,0.327217,-1.51406,0.337723,1.73651,0.705748,0.223127,-0.848884,0.151489,-3.98931,-3.38025,-1.04668,-1.10305,-0.456199,-0.723508,-0.0997532,0.172714,-0.258218,-1.8126,-0.234363,-3.47967,-2.27642,-2.32561,-0.789164,-0.0805552,1.16058,-0.0424769,1.36053,-0.302663,-0.213389,-0.170165,-0.177663,-0.0140909,-0.0742013,-0.0416913,-0.189821,-0.190855,-0.266297,3.94163,1.31722,0.44338,0.998767,-1.9017,-0.948519,-2.56819,-0.734254,-1.23493,0.867123
-107.749,0.898652,0.0872615,6,63,0,142.774,0.323529,-0.379525,0.912103,1.30977,1.34389,0.343167,-0.303009,-3.62806,-1.47602,-1.09733,-1.86874,-0.523939,-0.761256,-0.194762,-1.40129,-0.917255,-2.55817,-3.02133,-3.59427,0.096708,-1.10013,-1.10637,-1.3099,-0.322813,-1.50547,0.120198,-3.39392,0.462172,-1.57645,-0.389789,-2.35671,1.82028,0.642461,2.02642,0.563856,-1.45191,-1.55858,-1.84356,-1.27105,1.22556,1.49828,-0.0778201,-0.0663527,1.146,-0.0679346,1.85336,-0.216395,-0.288069,-0.153832,-0.175736,0.00412456,-0.0716823,-0.142643,-0.232472,-0.199385,-0.196124,2.03919,2.61323,0.859718,1.07046,-3.45037,-3.74207,-5.1753,0.898437,-1.16553,0.617234
-104.957,0.93931,0.0872615,6,63,0,144.185,0.246245,-0.178158,1.377,0.599272,0.482033,0.619205,-1.27418,-2.5027,-3.81082,-0.547825,-1.33637,0.0629843,-1.49667,0.926601,-1.45397,0.144621,-1.48634,-3.8007,-3.4894,0.488635,-1.32061,0.137875,-0.838859,0.465427,-0.207596,-0.249075,-2.02435,-1.5586,-4.29069,-0.915234,-1.21254,1.59802,1.01343,-0.913508,0.375452,-0.397462,-2.99835,-2.86548,-1.54652,1.77834,0.153588,1.12303,-0.074119,1.65165,-0.0358747,0.883555,-0.205397,-0.313684,-0.114952,-0.233206,-0.00983598,-0.0540469,-0.012454,-0.28008,-0.0879687,-0.194064,2.61618,3.39307,1.07599,1.91132,-4.14993,-2.60092,-4.44697,1.04674,-0.604607,0.5374
