# 0.00881009, 3.29157, 0.664216, 0.949961, 1.08505, 0.924497, 0.876617, 0.541866, 0.969039, 1.15357, 0.620141, 0.742081, 0.923129, 1.08207, 0.605478, 0.627164, 0.721081, 0.938031, 1.07359, 1.14875, 1.9623, 1.69675, 1.7071, 1.9195, 2.3605, 2.07839, 2.26095, 2.32498, 2.84919, 2.53783, 0.906729, 1.01363, 1.49782, 1.08497, 1.1932, 1.38362, 1.24911, 1.21373, 0.756655, 0.617631, 0.867706, 1.19467, 0.00131229, 0.543916, 0.000213642, 0.151506, 0.00266689, 0.521565, 0.00286562, 0.715325, 0.0021959, 0.364091, 0.00263083, 0.659419, 0.00178684, 0.433497, 0.00222303, 0.626512, 0.00371522, 0.713054, 0.00386993, 0.725718, 0.00556388, 0.926113, 0.00361441, 0.822064
-95.999,0.999279,0.0779399,6,63,0,132.443,0.320722,-1.82606,0.614615,0.530358,2.23797,-0.160899,-1.34596,-2.76099,-2.97617,-0.741649,-1.13173,0.0126915,-0.228534,0.314409,-1.18681,-0.0102444,-2.09822,-3.4596,-2.8584,-0.235537,0.366658,-1.10696,-1.14448,-0.216636,0.532367,-1.39858,-0.879026,-1.38804,-2.61215,-0.480451,0.789722,0.885058,1.24546,0.676367,0.449934,1.99294,-2.38841,-1.62657,-2.60893,1.89346,-0.197568,0.532676,-0.0673315,1.67639,-0.0733548,1.68883,-0.227522,-0.237833,-0.0999882,-0.220258,-0.0511736,-0.133319,-0.13647,-0.161171,-0.245404,-0.109622,3.22212,2.91056,-0.0657831,2.28447,-2.23897,-5.29223,-3.35173,-0.153021,0.465919,-0.338266
-92.8701,0.961544,0.0779399,6,63,0,122.683,0.343697,-1.91159,-1.0484,0.912381,0.420792,-0.190058,-2.16889,-1.83328,-3.39533,-0.700379,-0.848283,0.625904,-1.17577,0.513221,0.412716,2.0771,-2.50783,-3.01222,-5.18389,1.15856,0.790481,-0.721065,1.18232,0.498841,-0.393057,0.5465,-2.99781,-3.5811,-2.87576,0.0354389,-1.7374,1.13219,-0.3011,-0.558278,-0.397273,0.98367,-0.340151,-1.7783,-2.0258,0.651046,-0.551173,-0.581665,-0.0939167,1.97141,-0.0515932,1.50523,-0.197119,-0.202714,-0.0773091,-0.219657,-0.0773335,-0.0899551,-0.196644,-0.229372,-0.310333,-0.137459,2.97593,1.68258,-0.339269,1.64405,-2.61523,-4.59265,-2.4488,0.148053,-0.427794,-0.00957168
-94.8991,0.959333,0.0779399,6,63,0,122.773,0.247617,0.112711,1.57621,0.508784,0.689784,-0.0416894,-1.45709,-2.91078,-2.57579,0.339195,-0.570595,0.000557263,-0.0273049,0.129283,-0.293402,-0.966346,-2.33005,-2.78015,-3.17432,-1.04384,1.70103,0.467953,-0.2488,-0.52085,0.998717,-0.908126,0.385905,-4.05074,-3.0502,-0.0184527,0.07879,0.523407,1.05576,1.24888,0.67173,-0.36374,-1.17751,-1.01543,-1.1653,-1.20874,-0.398724,0.996134,-0.0592967,1.15252,-0.033841,1.33522,-0.191028,-0.223223,-0.175746,-0.20264,0.00219341,-0.0905052,-0.0616149,-0.160459,-0.234574,-0.262054,1.40502,2.11345,1.214,1.99458,-2.5217,-2.10055,-4.09795,-0.0917534,0.769305,2.0392
-102.435,0.824189,0.0779399,6,63,0,127.082,0.241703,1.60564,-2.09718,0.608572,-0.0377055,-1.53067,-1.69615,-2.84583,-2.66688,-1.59818,0.269591,-0.21772,-1.38297,-0.227078,-1.27058,-0.244893,-1.19927,-3.28101,-3.05046,0.953989,-1.905,-1.532,-1.0237,-0.895521,-0.876617,-0.0827586,0.327922,-3.95863,-3.37796,-1.41261,-1.22737,0.623381,-0.598597,-0.503986,-0.734171,1.23332,-0.464688,-2.1571,-0.582134,-0.181061,-2.91569,-1.12968,-0.0547109,0.400665,-0.0380634,1.03682,-0.182047,-0.216944,-0.119186,-0.245175,-0.0193005,-0.0392428,-0.106087,-0.250818,-0.160975,-0.176352,2.74696,1.36748,0.556046,2.44049,-2.43569,-4.20353,-1.35692,-0.300746,-0.439254,-0.951897
-104.136,0.997117,0.0779399,6,63,0,133.52,0.189255,-0.253394,1.54187,0.472991,0.662118,0.542291,-0.0533294,-1.77604,-1.40385,0.665011,-1.17064,1.90014,1.38568,0.574886,1.03415,1.32634,0.0939373,-2.71668,-1.58499,2.11675,0.751914,0.743187,1.82793,-0.379686,1.24865,-0.643007,0.482341,-3.3459,-2.64465,0.0615074,0.712022,1.39795,1.63476,0.827309,0.343009,-1.40975,-0.360015,-1.74947,-1.068,1.01106,-0.0820564,0.607135,-0.0383967,1.5467,-0.0672214,1.82206,-0.185722,-0.25774,-0.151582,-0.201572,-0.00381786,-0.0688363,-0.108775,-0.211126,-0.256376,-0.287678,1.70231,3.06722,1.31542,1.79068,-3.29613,-2.0398,-4.09543,-0.517292,1.61465,2.70688
-99.0514,1,0.0779399,6,63,0,127.789,0.198464,1.96288,-0.590689,0.677845,1.60054,0.410797,-1.03815,-1.18436,-1.66112,-0.641754,0.432543,2.18455,-2.09236,0.0449732,0.381191,1.26909,-0.809166,-1.36362,-1.80257,0.449007,0.10585,-0.463234,0.716437,0.515498,0.42509,-0.475474,-2.61626,1.48901,0.402892,1.086,1.77299,2.7722,0.189226,0.507521,1.47102,0.133731,-0.200851,0.311414,-0.154796,0.424866,0.839219,0.234364,-0.0103371,0.748602,-0.038711,1.26481,-0.179218,-0.160535,-0.189961,-0.304806,-0.0252418,-0.0484932,-0.0828843,-0.261728,-0.287692,-0.152876,2.33518,0.382539,0.258114,2.64305,-2.81033,-3.60628,-2.08646,0.476147,0.434473,-0.73948
-95.1725,0.981474,0.0779399,6,63,0,125.221,0.124476,1.69425,1.39924,0.763099,-0.0127765,0.176638,-0.957616,-2.00196,-1.54746,0.791933,-0.911795,0.497351,0.642262,0.737071,-0.148205,-0.276988,-0.620634,-3.71571,-2.58295,1.82311,0.764689,-0.951699,0.927704,-0.406155,0.582395,0.198922,0.931247,-3.64379,-3.45274,-0.466625,-1.22698,-0.497348,-0.0381771,0.862133,0.122906,1.92247,-0.427894,-0.655266,-1.48663,-0.20738,-0.30058,0.451487,-0.0498546,0.994863,-0.0399206,1.5459,-0.190713,-0.286071,-0.146844,-0.229742,0.0249646,0.00116611,-0.0145499,-0.270723,-0.225898,-0.223581,1.71091,3.44963,1.21536,2.49842,-2.29502,-2.61376,-2.41771,0.50399,0.661197,0.766969
-99.4789,0.839877,0.0779399,6,63,0,131.73,0.125572,3.6842,0.719925,1.26062,0.71844,0.598479,-1.12941,-1.79399,-2.78828,-1.36134,-0.66626,-0.360841,-1.20735,0.865951,-0.357957,2.14322,0.102153,-2.71765,-2.92581,-0.939011,-1.13842,-0.00028344,0.876662,0.135902,-0.441939,-0.58551,-2.52747,0.0234795,-0.948583,0.500467,0.626186,1.65457,0.653953,-0.677376,-0.425597,-0.468745,0.227915,-3.0414,-1.93736,0.383816,-0.549489,0.578646,-0.0518085,0.819628,-0.0430349,1.18484,-0.290629,-0.240529,-0.180734,-0.249935,-0.036728,0.0145084,-0.00595319,-0.313883,-0.207613,-0.281645,3.14451,1.26264,0.79827,0.719277,-1.31173,-3.21366,-2.53408,2.13294,-0.801015,1.24806
-92.2823,0.980617,0.0779399,6,63,0,128.222,0.390416,-4.22646,0.290465,1.16052,0.399062,-0.359019,-0.865194,-3.42018,-4.16938,0.203429,-1.36494,1.76076,0.534732,0.753349,0.481213,-0.216365,-3.23275,-4.86443,-4.99609,1.19259,1.85202,0.0469873,0.805584,-0.103285,1.85832,0.319852,-2.46556,-2.63352,-2.53783,0.041375,0.0810509,0.711938,0.686148,1.34511,0.60329,1.72776,-3.12278,-2.95761,-2.94296,-0.0740325,-0.00327497,0.674508,-0.100801,2.67199,-0.0521661,1.61014,-0.124381,-0.234012,-0.084489,-0.197531,-0.0810183,-0.146445,-0.203968,-0.181406,-0.285735,-0.224349,1.95818,2.74307,0.399292,2.4499,-3.44124,-1.95426,-3.07672,-1.23888,1.07012,0.98284
-95.0962,0.985381,0.0779399,5,63,0,121.667,0.335054,-1.99289,1.27324,0.599993,0.774514,-0.217974,-2.63581,-4.39812,-2.23075,-1.07282,-0.291117,0.931939,0.0733043,1.71229,0.276754,-0.370617,-3.27071,-4.00091,-5.22066,0.375851,0.79909,-1.1624,0.0185623,0.196681,0.274344,-0.455695,-2.9936,-3.28279,-4.78299,-0.367348,0.456579,0.349022,0.551929,0.658038,0.519192,0.910251,-2.51449,-1.38476,-6.09122,0.683678,0.0343193,0.188112,-0.106443,2.36416,-0.0570807,1.51939,-0.159184,-0.192254,-0.0776048,-0.255447,-0.0514407,-0.135133,-0.103886,-0.151417,-0.340664,-0.243131,1.83368,1.39304,-0.15581,3.0635,-2.45012,-1.92328,-3.60589,-0.233292,-0.317578,1.50315
-99.4898,0.993564,0.0779399,6,63,0,124.215,0.49157,-3.62732,-1.06475,0.501756,1.39471,0.790208,-3.76257,-3.70474,-6.84133,0.322529,-0.767106,1.75252,-0.754712,0.586781,-0.779238,1.19399,-1.56362,-5.19256,-4.60552,-0.809725,-0.417207,0.863787,1.81182,0.764689,0.543149,-1.55084,-1.89994,-3.74529,-3.71187,-0.328338,1.2587,0.731774,-0.000971918,1.05932,0.307194,0.440631,-1.47259,-3.39275,-1.43586,0.406563,-1.25121,0.892212,-0.109859,2.50061,-0.057557,1.85502,-0.193315,-0.242213,-0.198004,-0.276574,-0.141885,-0.129223,-0.267072,-0.224675,-0.315828,-0.232904,2.61877,2.4959,1.31343,2.44738,-2.76771,-3.57208,-3.43213,0.28847,1.2207,-0.0546209
-104.013,0.918031,0.0779399,6,63,0,132.511,0.21482,1.73335,1.83282,0.539936,-0.443308,-1.47767,-1.17254,-3.67444,-5.18268,-1.28597,-1.25659,-0.933279,-1.79005,-0.387495,1.27633,-0.202997,-2.94115,-4.06329,-4.81988,1.23508,0.324916,-1.4253,0.245994,-0.44719,0.577356,1.84996,-3.23701,-1.76072,-1.47509,-0.538044,-2.23816,0.636986,0.76905,0.109482,0.148414,0.475109,-4.37114,-1.15469,-2.68578,-1.0687,0.0893391,-0.973491,-0.103093,1.99923,-0.0343553,1.14059,-0.229258,-0.189283,-0.161147,-0.208955,0.00388394,-0.0597824,-0.0119939,-0.265457,-0.310987,-0.257393,2.25052,1.46996,0.768116,2.2009,-1.89917,-2.34809,-3.59537,-0.278593,0.306588,2.33003
-107.506,0.957363,0.0779399,6,63,0,140.131,0.216987,1.75348,1.64146,0.45197,-0.0716455,-1.18324,-1.70234,-2.98499,-4.28008,-0.251813,-1.68286,-1.24874,-1.83118,-0.916375,1.10666,-0.36756,-2.71008,-3.84567,-6.53671,0.173864,0.170147,-0.994928,-0.551088,-0.343763,0.882938,1.6132,-2.58685,-4.3471,-1.3758,-0.334996,-1.34748,1.45924,1.02749,-0.0312688,-0.416098,0.485616,-5.06936,-1.25568,-3.35427,-1.60042,-0.460597,-0.756455,-0.108592,1.72032,-0.0393797,1.44402,-0.244075,-0.146183,-0.183563,-0.242481,0.000568913,-0.04441,0.0647938,-0.227964,-0.224946,-0.262133,2.94735,0.909474,0.568216,1.99473,-1.90256,-2.12144,-4.16021,0.419162,0.22457,1.80158
-107.682,0.920387,0.0779399,6,63,0,159.519,0.312046,-1.62908,-1.00888,0.0125861,1.13331,0.548993,-1.52367,-2.70195,-4.09518,0.393561,0.265764,2.43886,0.363773,0.731014,-1.33854,1.07376,-1.00008,-2.7233,-4.38937,0.752185,0.519258,0.13051,1.19246,-0.0653455,0.0833691,-1.5903,-1.0184,-1.59321,1.06639,0.0222714,0.563517,-0.184791,-0.349793,0.779531,0.583015,0.0302509,-0.973305,1.26137,-0.255601,0.794396,0.737302,0.677811,-0.0625507,1.38542,-0.03003,1.03979,-0.157122,-0.265507,-0.104807,-0.246437,-0.0785047,-0.10186,-0.204937,-0.236146,-0.352454,-0.212678,1.81341,3.44342,0.728296,2.05679,-2.21426,-3.22282,-1.03007,-1.17047,0.876826,-0.247622
-112.908,0.872165,0.0779399,6,63,0,145.772,0.169226,2.00172,2.12642,2.44637,0.0547035,-0.39289,-1.50607,-1.57799,-2.05285,-0.738459,-1.31605,-1.69836,-1.71824,0.410859,1.47536,0.286855,-2.19241,-4.26331,-4.1463,0.221348,-0.226937,0.731525,0.585189,0.332587,1.56932,2.12023,-3.27855,-1.53993,-3.23178,1.47718,-0.551791,2.83664,1.35305,0.697191,0.398706,1.43245,-1.74366,-1.34737,-3.22778,-0.415286,-0.763172,0.181998,-0.0922789,1.96857,-0.0698524,2.31788,-0.275866,-0.222896,-0.206093,-0.261525,0.0452804,-0.0321641,0.0217622,-0.256542,-0.183699,-0.287493,3.03136,1.45871,0.598698,2.26301,-2.9299,-3.18946,-5.66431,1.70857,0.0248985,1.86204
-106.311,0.995459,0.0779399,6,63,0,146.16,0.345779,-0.835179,0.906252,2.06193,0.110202,-0.00716671,-2.26501,-0.839407,-1.31514,-0.692173,-1.05863,0.55791,-1.74305,1.47138,0.265075,-0.799782,-3.34447,-3.42214,-2.36892,-1.94387,0.184513,-1.96664,1.2805,0.437483,0.0772932,0.198487,-2.38447,-2.43556,-1.64294,0.449956,-1.83969,0.883358,-0.610988,0.805782,1.24256,0.430203,-0.427767,-1.47329,-1.80916,-2.23905,-0.752627,0.789217,-0.0744578,1.36407,-0.0193258,0.0291269,-0.15303,-0.263814,-0.0931448,-0.237228,-0.0932296,-0.143479,-0.156054,-0.14835,-0.313155,-0.214306,1.40095,1.65283,-0.696251,2.37296,-1.82425,-1.45263,-3.45272,-0.467328,0.224878,0.863609
-100.715,0.614917,0.0779399,6,63,0,152.428,0.273872,-0.598359,1.57357,2.34004,1.4756,-0.0813161,-1.57857,-1.90388,-2.58362,-1.47232,-1.3598,0.786454,-1.43702,0.415399,0.445992,0.277494,-1.62577,-2.41153,-2.70398,-1.6026,-0.242552,-1.24509,-0.358967,0.119363,-0.47303,0.0306138,-1.15942,-2.38878,-1.19154,1.43447,-1.11878,1.34175,0.512266,1.17456,-0.132619,2.28851,-1.6604,-0.34454,-0.644043,-0.91452,0.323898,1.76033,-0.0501776,1.07477,-0.0324537,0.467237,-0.15864,-0.223463,-0.14829,-0.233709,-0.0507608,-0.116544,-0.172279,-0.135461,-0.371217,-0.255376,1.99818,1.53913,0.189454,2.19259,-2.31283,-1.85473,-2.11772,-0.479096,0.570488,1.08816
-97.5507,0.982425,0.0779399,6,63,0,132.868,0.0783122,2.06152,-0.278657,0.241608,0.563105,-0.564611,-1.7704,-2.10937,-2.33257,0.30783,-1.1174,-0.239514,0.00943567,1.5262,-0.418981,0.613034,-1.0436,-1.17618,-2.62898,1.61815,0.890663,0.0989352,1.48221,0.12566,0.667532,0.236181,-2.0545,-3.38456,-2.10861,1.13096,1.78418,1.89605,0.295164,-1.39012,1.90621,-1.2701,-2.21976,-1.80413,-3.18517,1.02035,-1.42925,-0.740202,-0.0617371,1.38781,-0.0775445,1.98954,-0.223729,-0.207063,-0.133325,-0.208877,0.0303991,0.0172436,0.0269014,-0.283606,-0.138802,-0.174217,2.57974,1.83012,1.02837,2.1971,-1.59003,-2.99632,-2.68426,0.865744,-0.665746,0.903045
-109.851,0.976308,0.0779399,6,63,0,136.714,0.453456,-3.3384,1.22298,1.4327,0.492633,0.464937,-1.91865,-2.18289,-2.2444,-0.835812,-0.454633,1.07987,-1.5293,-0.605345,0.493607,0.0541559,-2.30316,-2.70122,-3.0967,-1.0692,-0.288334,0.79012,0.118181,0.211352,0.763697,-0.382935,-0.112859,-1.69155,-2.56461,-1.09256,-1.67773,0.600493,0.735842,2.56766,-1.19743,2.4438,0.737872,-1.43922,-1.94283,-0.898611,1.28786,1.1416,-0.071634,1.67505,-0.0536346,1.12609,-0.193932,-0.232118,-0.15749,-0.238661,-0.110665,-0.194209,-0.28643,-0.190447,-0.340949,-0.265703,2.71032,2.11486,0.311294,1.87305,-4.82811,-2.98777,-3.87924,-0.307829,1.19293,1.17533
-101.608,0.997254,0.0779399,6,63,0,143.799,0.183331,1.39507,0.340258,0.628259,0.706969,-0.00878802,-2.30037,-2.98977,-4.06574,0.545379,-0.214584,0.473539,0.669991,0.527364,0.450789,1.07045,-2.12838,-3.93867,-2.65527,1.97848,1.48941,-0.435764,1.52484,-0.328783,1.49311,0.0786546,-3.95734,-3.92868,-2.06338,1.27187,1.66925,1.77622,0.540045,-1.23173,2.02286,-0.643039,-3.97514,-3.46965,-4.12155,0.997645,-1.18651,-0.587317,-0.0974685,2.46447,-0.0585562,1.52403,-0.239741,-0.144131,-0.205171,-0.267911,-0.00124909,-0.0158887,-0.0607831,-0.265518,-0.279073,-0.191582,2.93076,0.724215,1.4732,2.74836,-1.77705,-2.68596,-1.97641,0.140212,-0.158725,0.0327632
-101.642,0.970774,0.0779399,6,63,0,133.454,0.208022,-0.0925957,0.814246,1.04927,0.962696,0.588544,-1.65462,-1.22175,-2.13874,0.106841,-0.0381939,-1.04257,-0.99308,0.168936,-1.16188,-0.0636673,-2.5584,-2.75169,-3.44884,0.328118,1.07369,-0.162495,0.602917,-0.744244,-1.65475,0.391031,-1.85963,-2.35146,-1.7816,1.35614,0.317921,1.66355,0.272075,-0.731988,-1.45585,-0.163105,-1.79834,-1.19072,1.28307,-0.805651,-0.778138,0.612756,-0.0549033,1.17644,-0.0467987,1.55486,-0.112472,-0.276745,-0.0729464,-0.165295,-0.0396927,-0.0711169,-0.118556,-0.216254,-0.163071,-0.183912,1.27076,3.06789,0.017981,1.03394,-2.67607,-2.57961,-1.02038,-0.531799,-1.04518,1.10826
-92.0695,0.981165,0.0779399,6,63,0,130.321,0.250026,-0.151193,0.454354,0.630813,1.70722,-0.449113,-0.755627,-1.23265,-2.51051,-0.201869,-1.03905,-0.467687,-1.79058,-0.00518611,-0.913981,-0.182693,-1.80739,-3.35257,-2.65041,0.546644,0.54088,0.605868,0.411109,-1.18348,-1.2997,-0.302378,-1.52107,-1.86668,-0.658617,0.313228,0.266219,1.64152,0.309539,-1.54866,-1.12888,-0.466878,-1.51643,-2.02273,-0.765041,-0.195029,0.576402,1.4067,-0.0448424,0.716841,-0.0451367,1.49838,-0.112323,-0.273019,-0.0762175,-0.132194,-0.0551313,-0.0366686,-0.119118,-0.19052,-0.22856,-0.20634,1.01303,3.37281,-0.326637,1.08697,-2.54439,-3.05911,-1.61681,-0.0658611,-0.524186,1.13968
-90.5017,0.708965,0.0779399,6,63,0,121.567,0.163735,0.1094,1.61525,0.369291,-0.363229,-1.49081,-2.27131,-2.32632,-1.86396,-0.796206,-0.903375,0.0698801,-0.95806,1.05355,0.333048,0.0836193,-1.05044,-1.57799,-2.59939,1.07369,-0.193962,0.200068,1.31159,0.742087,-0.116835,-0.351135,-2.94492,-0.916225,-2.83234,0.536153,-0.622725,0.630846,2.19523,0.947461,0.125537,0.559895,-0.683223,-0.125328,-0.396138,0.907026,-0.228833,-0.498268,-0.0479788,1.06582,-0.0542243,1.2747,-0.129423,-0.180216,-0.077911,-0.159787,-0.043789,-0.0566261,-0.0463544,-0.240939,-0.0931613,-0.213846,1.31006,1.49985,0.258535,1.76997,-1.36179,-3.44386,-2.51138,1.36374,-0.748095,1.4486
-93.15,0.890492,0.0779399,6,63,0,114.049,0.210721,-0.764919,1.72568,0.199563,-0.0722445,-1.70691,-1.93085,-1.63259,-2.2044,-0.524209,-0.835101,0.0876256,-1.44711,1.21359,0.456239,-0.0659519,-0.0760234,-1.96935,-2.73058,0.66512,0.215877,0.279695,1.3869,0.5162,0.202824,-0.511421,-1.58458,-0.687998,-2.8934,0.468162,0.475989,0.606782,2.14181,1.18141,0.217616,0.882698,-0.990148,-0.894315,-0.671178,0.164814,0.899507,-0.64113,-0.0392137,0.835976,-0.0515038,1.02543,-0.143395,-0.169105,-0.092814,-0.14705,-0.0345656,-0.085309,-0.108705,-0.266766,-0.167953,-0.221414,1.3172,1.52384,0.318105,1.88256,-1.5129,-3.47719,-2.60837,1.24093,-0.943781,1.71175
-95.0873,0.963363,0.0779399,6,63,0,120.118,0.233688,-0.00328954,0.239653,1.67273,0.74159,1.57742,-0.753029,-2.31587,-2.5163,1.5766,-1.23651,0.780756,-1.38789,-0.8776,-0.168718,0.60941,-1.78333,-3.38467,-3.06404,0.891184,-0.239309,-0.0142641,-1.24548,-1.95285,0.594079,0.0330036,-0.587831,-2.14769,-0.503106,-0.604318,0.14225,0.687446,-0.823413,1.29964,-0.711037,-0.195912,0.00323087,-0.941429,-1.33082,0.0553992,-0.954082,-1.30555,-0.0437326,0.63756,-0.0387184,1.49238,-0.131482,-0.19284,-0.152181,-0.21748,-0.0162181,-0.0838062,-0.0898431,-0.314433,-0.203237,-0.241202,1.70108,2.07602,1.22427,1.69414,-1.64211,-1.81664,-2.29125,0.914997,-0.138047,1.41896
-95.1833,0.998588,0.0779399,6,63,0,128.427,0.202725,1.04803,0.0608949,1.01691,1.07084,0.507718,-0.441716,-2.68657,-1.81685,1.86648,0.049256,-0.264387,-2.19549,-1.35053,-0.119476,-0.0553696,-1.57829,-2.15862,-2.85762,1.39995,-0.651103,0.452521,-0.323004,-0.583968,0.121892,-0.489159,-0.177933,-1.61169,-1.00261,0.587887,-1.69364,0.440752,-0.893279,1.36162,-1.47791,0.175318,-1.59251,-1.11002,-0.715104,0.400859,-0.27305,-0.802314,-0.0531019,1.11331,-0.0391803,1.40077,-0.185098,-0.222843,-0.180985,-0.211764,-0.0693364,-0.0664946,-0.102606,-0.28992,-0.173393,-0.228918,2.69233,2.10493,1.00156,1.53592,-1.95547,-1.17688,-2.88083,0.897022,0.0399353,1.21001
-102.733,0.876759,0.0779399,6,63,0,131.837,0.207157,2.06222,-1.02538,-0.209088,0.31291,-0.0909304,-0.76906,-1.86747,-2.48257,-1.2532,-0.0311913,0.809017,-0.663274,0.326255,-0.707859,-0.916733,-2.41259,-3.70809,-3.53768,0.248372,0.254015,-1.52747,-0.584487,-2.05188,-0.579945,1.23181,-2.32428,-1.80577,-2.89674,-2.93066,1.98185,0.363145,-0.333567,-2.03586,0.909835,-0.665704,-0.581818,-1.26304,-2.60675,0.274715,0.262423,-2.80823,-0.0625832,0.699086,-0.0352875,1.24973,-0.244416,-0.219865,-0.161107,-0.215401,0.0229829,-0.014536,-0.0722824,-0.282653,-0.239559,-0.202386,3.61776,2.10267,0.591355,1.8964,-2.79238,-2.72675,-1.90466,1.14415,0.358052,0.881082
-101.643,0.95497,0.0779399,6,63,0,138.089,0.263879,0.94545,1.54667,0.712676,0.172545,0.570792,-2.61198,-3.17902,-4.14354,0.139005,-1.27186,-1.52832,-0.7193,0.937146,-1.38523,-0.0173805,-1.17922,-2.2685,-3.87058,-1.16606,-0.6209,0.802515,1.2209,0.522489,0.585516,-1.18108,-1.53983,-2.49337,-2.21547,1.94812,-1.35168,1.38818,0.450662,0.842719,-1.54009,-0.361778,-2.67651,-1.87543,-2.06113,-0.815275,-1.32237,2.51075,-0.0643582,1.54326,-0.0490855,0.860789,-0.275732,-0.296461,-0.150195,-0.179686,-0.0460731,-0.0869273,-0.120025,-0.201866,-0.271581,-0.204666,2.5993,3.12022,0.950226,0.705253,-2.17257,-2.00897,-2.89361,-1.0137,0.685096,-0.182354
-94.9694,0.951959,0.0779399,6,63,0,130.638,0.156862,1.72294,-1.25551,0.376597,0.543871,-1.38802,-1.20923,-2.43422,-2.70878,-0.783148,-1.77172,2.07292,-1.63554,-0.719795,0.812744,0.316289,-1.37465,-2.85377,-4.10779,0.686186,-0.408014,-1.31754,0.12451,-1.15088,-0.195272,0.316013,-1.43954,-1.24881,-3.92828,-1.33639,0.0794849,-0.0854227,-0.34013,-0.811856,1.13164,0.455558,-1.16062,-2.02398,-1.65407,-0.06582,0.35741,-3.01744,-0.0743113,1.35732,-0.0261926,0.589904,-0.138599,-0.123691,-0.140027,-0.288891,-0.0228772,-0.0334752,-0.0501682,-0.212539,-0.171753,-0.26848,2.41483,0.70727,0.533015,3.39346,-1.40283,-2.0351,-1.81626,1.18415,-0.153326,1.73939
-97.3026,0.796571,0.0779399,6,63,0,131.813,0.255574,0.975684,1.12034,0.0882247,-0.0422292,0.125815,-0.976352,-2.50753,-2.61968,-0.926232,-0.54869,-0.740437,0.659158,1.47482,-0.553963,-0.468642,-1.81152,-2.70805,-3.84598,-1.0182,-0.55162,0.399629,-0.402083,-1.39519,1.13718,-1.15774,-2.2628,-1.64265,-3.37207,-1.88069,-1.39717,1.34396,-0.270654,0.709953,-0.691725,-0.824866,-2.80977,-1.65762,-1.48845,-0.474055,0.183252,1.37738,-0.0758474,1.39053,-0.0737566,0.897797,-0.219697,-0.285415,-0.0984157,-0.143981,-0.0124483,-0.0909349,-0.104566,-0.179439,-0.291739,-0.145555,1.38867,2.59421,-0.498853,0.418911,-3.01741,-2.49511,-3.90446,-0.59049,0.244671,-0.600968
-99.0947,0.984074,0.0779399,6,63,0,130.34,0.226917,0.215396,-0.0846435,-0.760628,0.658736,-0.0760935,-0.0770866,-2.54682,-1.7899,-0.286108,-0.111711,0.535262,-0.200788,0.462269,-1.01199,-0.323134,-2.83996,-2.65599,-2.08913,0.112404,0.162291,-0.0404228,0.39487,-0.578781,0.265459,-1.75122,-1.1286,-1.31571,-2.55338,-2.29064,-1.60066,1.86624,-0.720161,0.478667,0.267417,-1.03472,-0.61411,-0.569225,-1.97078,-0.563826,-0.104872,0.631966,-0.0489351,0.755238,-0.0471925,1.73044,-0.181496,-0.220821,-0.0871086,-0.0756686,-0.0291232,-0.0362516,-0.0577034,-0.259404,-0.199655,-0.174048,2.05463,2.52138,-0.276429,-0.317543,-3.04273,-2.96354,-4.72581,1.37035,-0.833299,-0.237342
-97.8475,0.941101,0.0779399,6,63,0,131.724,0.164791,3.72077,0.237147,0.752816,-0.162582,-0.701498,-2.56237,-2.11433,-3.15835,-0.949605,-2.61925,-0.658552,-1.54254,-0.186219,0.626544,2.31074,-0.0611325,-4.14319,-3.33593,-0.0950522,0.479271,-1.09536,1.26217,-1.49251,-0.0743796,-0.17007,-2.85314,-1.60386,-3.47651,0.542171,0.621025,-1.10402,0.348103,0.590103,-1.22877,0.118174,-0.147224,-2.05694,-1.80718,0.469004,-1.82566,-1.00137,-0.0848374,1.58263,-0.0360874,1.35448,-0.257369,-0.269954,-0.230703,-0.39808,-0.0093907,-0.0212577,-0.0511571,-0.182853,-0.273686,-0.226393,2.91526,2.14201,1.25499,4.06626,-2.05609,-2.34652,-1.25899,-1.61195,0.124445,1.26265
-94.5802,0.939326,0.0779399,6,63,0,124.477,0.247063,3.3956,1.04695,1.38701,0.219756,-1.13851,-1.16896,-3.51616,-3.56625,-0.0348398,-1.9273,-2.00778,-1.39075,-0.234808,-1.05252,1.14143,-1.05653,-3.7085,-4.78288,0.309158,0.630965,-0.965209,-0.624544,-0.562202,0.367676,-0.33729,-2.40831,-3.11247,-2.87183,-1.28029,0.208653,0.643031,-0.212375,-1.16235,-1.10521,0.596017,-1.91621,-1.96712,-2.83991,-2.59312,-0.475875,0.143677,-0.0779989,1.11044,-0.0366379,1.10319,-0.272859,-0.289494,-0.231518,-0.323201,-0.0704381,-0.0244966,-0.0724926,-0.247851,-0.411778,-0.22068,2.52241,2.01941,1.42512,2.77304,-1.94955,-2.67325,-2.09008,-1.85138,0.523873,0.656616
