# 0.00903035, 4.2369, 0.724131, 1.05743, 1.07444, 1.22418, 0.616085, 0.615192, 1.15204, 1.22606, 0.673904, 0.885617, 1.12476, 1.16743, 0.801894, 0.692847, 1.03615, 1.4153, 1.12836, 1.12481, 1.48945, 1.39451, 1.56233, 1.81762, 2.01404, 1.927, 1.81799, 2.09537, 2.66866, 2.71674, 0.779636, 1.1071, 1.41136, 1.33755, 1.00048, 0.977141, 1.20312, 1.58623, 0.878579, 0.85127, 1.06298, 1.40798, 0.00110949, 0.568602, 0.000296895, 0.191487, 0.00248181, 0.584711, 0.00315337, 0.55052, 0.00255163, 0.330077, 0.00212822, 0.471631, 0.00184982, 0.480107, 0.00260251, 0.691138, 0.00396023, 0.736851, 0.0047147, 0.887212, 0.0055166, 0.826058, 0.0050083, 0.893617
-100.517,1,0.083243,6,63,0,129.99,0.486783,-0.51002,-0.831554,0.699568,1.29028,-0.284528,-3.7967,-4.65376,-5.93712,-1.20848,-1.98987,0.21317,-2.04509,0.590754,-0.0247252,0.80085,-3.1494,-5.53524,-6.9087,-1.06837,0.384803,-1.36838,0.921078,-0.121865,-0.469835,-1.28247,-5.04069,-5.21851,-7.29275,-2.05391,-2.19859,0.364863,0.159535,0.77728,-0.727436,-0.691168,-4.83038,-5.52789,-6.82289,-0.965739,-3.16834,-1.39348,-0.155521,2.38778,-0.0761939,2.13101,-0.256878,-0.28756,-0.317005,-0.37704,-0.0762023,-0.0654212,-0.209005,-0.319219,-0.4597,-0.326868,3.08696,2.21752,1.95085,3.248,-3.73734,-4.49672,-3.15076,0.947221,-0.152458,1.24981
-110.178,0.966172,0.083243,5,63,0,139.297,0.474133,-2.87149,0.523612,0.459403,1.6092,-1.07358,-3.24797,-4.93588,-6.52813,-1.40953,-2.74069,-1.47277,-0.631232,-0.537755,1.78758,0.656327,-3.14781,-5.76943,-7.00985,-0.442576,-0.150892,-0.210106,0.769696,-1.81832,1.50847,-0.485317,-3.2182,-5.8072,-5.43868,-0.0688494,-0.0329361,-2.05476,0.798079,-0.174154,-0.317904,0.144445,-2.54005,-2.90844,-4.0877,-2.55984,-1.21876,-0.565327,-0.162651,2.61958,-0.0466792,2.00915,-0.302191,-0.290933,-0.279936,-0.312357,-0.0732296,-0.149553,-0.227422,-0.170836,-0.278537,-0.177034,3.80792,3.42628,1.75139,2.97319,-2.84916,-3.64761,-3.63472,-1.62051,0.823348,0.569228
-104.052,0.846023,0.083243,6,63,0,144.36,0.456717,-0.643887,-1.39886,0.217041,-0.632678,0.424087,-3.79143,-4.93769,-5.09565,-1.47805,-1.3133,0.792466,-0.483558,1.23205,-1.32217,-0.113038,-3.03964,-5.64203,-6.10425,-1.16423,-0.137754,-0.974469,0.462546,1.67278,-1.26327,0.295781,-4.17474,-3.41973,-4.93521,-1.40399,-1.46354,2.46889,-0.561484,0.48149,-1.39814,-0.561818,-4.5398,-3.80532,-5.041,1.23506,-0.888581,-0.384607,-0.15603,2.69513,-0.0444127,1.28867,-0.223689,-0.19757,-0.179112,-0.259353,-0.0254126,-0.120914,-0.168438,-0.367661,-0.329498,-0.34629,2.46259,0.431198,1.20705,1.16641,-3.82718,-2.43658,-3.43582,0.961136,-0.605882,0.794384
-94.2922,0.896641,0.083243,6,63,0,141.028,0.29102,-1.46388,1.2908,2.69052,0.544148,-0.854795,-2.30297,-2.88122,-2.669,-0.921339,0.152175,0.105846,-1.5438,0.743017,0.110421,-0.0465044,-1.92521,-2.74805,-3.69588,-0.358215,-2.05419,0.341267,0.478941,1.03012,-0.919821,0.68955,-0.513849,-1.33497,-2.83594,-0.67712,-0.338805,1.83987,1.58171,-1.3169,-0.306721,0.0849733,-1.11023,-2.79217,-1.6159,1.80988,0.532429,-0.166618,-0.0728204,1.8446,-0.0405152,1.54142,-0.170382,-0.300798,-0.106696,-0.242345,-0.0301497,-0.061882,-0.127985,-0.148786,-0.187607,-0.183565,2.30713,3.18768,0.585081,2.92582,-2.53861,-2.70275,-1.98687,0.407731,0.379132,0.840627
-92.8935,0.999163,0.083243,6,63,0,123.155,0.047818,3.43919,-0.13332,0.358015,0.524233,0.772637,0.249245,-0.835177,-0.571812,0.53004,-1.03269,1.60688,-0.598046,-0.0511281,-0.094226,0.82889,0.389642,-1.61903,-1.32284,1.10726,2.05761,-0.100385,0.618822,-1.32644,2.06767,-1.08147,-1.60551,-0.774601,0.867451,0.88412,0.459654,0.366272,-1.0207,2.16912,1.14158,0.605361,-0.819416,1.97818,-1.06624,-1.63555,-0.348157,0.668644,-0.0261255,0.727661,-0.0364983,0.967364,-0.169048,-0.184044,-0.138103,-0.215498,0.0239219,0.017336,0.0109694,-0.216041,-0.241185,-0.24714,1.81903,1.35614,0.653136,1.38509,-2.6254,-1.97695,-2.76189,-0.306164,-0.999236,1.04767
-92.5786,0.955226,0.083243,7,127,0,124.428,0.249129,1.14226,-0.321824,-0.0765817,0.110166,0.473719,-2.50427,-2.38182,-2.78058,-0.511638,-1.38929,0.104703,-1.43642,-0.414085,-0.0526039,-0.412125,-2.4746,-3.04799,-1.82979,-1.27507,1.34599,-0.683135,0.852535,-1.03944,0.385076,-0.832885,-1.56542,-0.96689,-4.39371,-0.299942,-0.632893,-2.26868,-0.726398,1.57502,-0.198955,-0.996867,-2.11477,-2.46765,-2.57357,-1.97384,-0.437009,-1.27287,-0.0823431,1.14794,-0.0551342,1.41345,-0.194194,-0.1958,-0.137889,-0.222714,0.0249502,-0.0338767,-0.0896815,-0.233226,-0.338869,-0.228734,2.55044,1.71301,0.336305,1.85132,-2.67149,-2.48496,-4.29765,0.166465,0.119213,1.2742
-96.6443,0.990545,0.083243,5,31,0,123.267,0.23986,1.72537,-0.203087,-0.688161,-0.349863,0.146079,-1.35292,-2.18387,-4.69169,-0.429713,-0.367651,0.610741,-2.34672,-0.910244,-0.0372933,-0.434432,-0.947689,-3.59958,-4.61123,-2.23098,-2.88804,-0.995866,1.46328,-0.141649,0.139119,-3.28003,-1.23083,-1.45976,-1.74185,0.146485,-1.14992,-0.34227,0.852446,1.21378,-1.94482,-2.07214,-2.65454,-1.99998,-2.31317,-1.20861,-0.226198,-0.789858,-0.079823,0.81482,-0.0523484,1.66906,-0.213503,-0.207184,-0.168808,-0.240409,-0.015729,-0.0710224,-0.0356918,-0.179202,-0.205255,-0.258005,2.91872,1.84254,0.761254,2.00848,-2.84023,-1.80392,-3.85075,-0.484453,0.416634,1.18188
-87.915,0.874702,0.083243,5,31,0,117.89,0.228714,1.92705,-0.509197,0.537107,1.3619,0.00187981,-1.74708,-2.33718,-3.06544,-0.860833,-0.597181,-0.417801,-1.1965,-0.557185,-1.68998,0.265147,-1.08166,-1.92404,-3.02756,-1.59193,-1.89087,-0.0340165,-0.575124,-1.89833,0.054646,-0.0163824,0.239174,-3.08203,-3.09418,-1.92228,-1.84043,0.331479,-0.114514,-0.464812,-0.477535,0.482422,-2.15693,-0.88806,-3.09616,-1.32904,0.148162,-0.520967,-0.070555,1.17703,-0.0591766,1.33638,-0.19305,-0.170454,-0.163727,-0.224143,0.00938777,-0.0674952,-0.0672265,-0.142229,-0.227446,-0.274754,2.30787,1.02322,0.617845,1.40519,-3.22884,-2.99204,-3.54686,-1.10592,0.13901,1.60325
-98.2761,0.566186,0.083243,6,63,0,121.16,0.312123,0.0138117,-0.525451,-0.208408,1.32566,-0.764204,-1.06083,-2.32292,-2.44275,-1.7891,-1.45028,-0.470867,-1.47869,0.277321,0.58738,-1.72218,-1.31198,-3.71415,-4.25543,0.10505,0.142025,-0.511139,0.641933,-0.621094,-0.988461,-1.33884,-3.45293,-1.99702,-1.52076,-1.09918,-2.49262,-0.514273,1.31698,-0.780284,-1.14408,-1.96954,0.030309,-2.86711,-1.62425,-0.0424169,-0.289248,-0.575441,-0.0765214,0.513505,-0.0425317,1.01762,-0.214428,-0.258437,-0.181103,-0.177501,-0.0986502,-0.0719576,-0.117686,-0.166908,-0.276788,-0.235255,2.76576,2.61433,0.696218,1.66891,-2.15496,-4.22979,-2.73301,-1.17686,-0.883565,1.79315
-101.916,0.995904,0.083243,6,63,0,129.449,0.216814,5.2005,-0.398044,-0.383789,0.272908,-1.4933,-1.51249,-2.69067,-3.17457,-1.49856,-0.892514,-0.379311,-1.07547,0.109296,-1.02597,-0.0589371,-2.42591,-2.16023,-2.38628,-2.50583,-3.06604,-2.13462,-0.154832,0.0451492,-0.069521,-1.7478,-1.05242,-2.32375,-3.89111,-0.221787,0.553137,-0.272461,-2.85045,0.0495494,0.747372,0.681005,-2.55063,-0.357426,-3.33715,-1.57817,-2.30137,-2.15076,-0.0810334,0.482038,-0.0422129,1.22697,-0.294273,-0.236327,-0.189322,-0.285568,0.0087912,-0.0779931,-0.064656,-0.282256,-0.230659,-0.247408,2.72846,0.778361,-0.0487837,2.10023,-2.13951,-1.33357,-2.52696,0.514497,-0.324552,-0.371931
-99.05,0.914971,0.083243,6,63,0,133.583,0.199963,0.83309,0.597021,1.40903,1.11176,-0.214673,-0.625679,-1.59627,-2.50638,0.267745,0.54629,1.1937,-1.1373,1.44468,-0.0251371,-0.322299,-2.11101,-1.51044,-3.92254,-0.881478,-0.489731,1.08928,1.74551,0.414366,0.120451,-0.823286,0.0156963,-1.24125,-2.22072,0.860809,1.01417,0.825115,-1.50653,0.790157,1.50885,2.27004,-2.36529,0.296377,-0.217277,-0.330999,-0.288317,-0.388139,-0.0411438,1.29901,-0.0648435,1.77868,-0.0946693,-0.228309,-0.131799,-0.173579,0.00476543,-0.0436866,-0.0931306,-0.169536,-0.299449,-0.309562,0.4415,1.78995,0.181027,1.67798,-2.44991,-3.97556,-2.28262,-0.371113,1.81623,2.30356
-98.0274,0.754149,0.083243,6,63,0,124.668,0.215134,0.162314,0.239947,0.205338,-0.378361,-0.138421,-1.1349,-1.45663,-1.13835,-0.725953,-1.78825,-0.439605,-1.20997,-1.59476,-0.510367,0.486093,0.779202,-2.90486,-1.68972,1.78918,0.367618,-1.03975,-1.07718,-1.14282,0.771935,0.0218526,-1.69732,-0.878747,-0.357325,-1.2313,-1.41599,1.01318,1.61214,-0.743912,-1.50648,-2.12598,1.19709,0.508226,0.577899,0.0354558,-0.108116,0.323973,-0.0275386,0.188165,-0.0478897,1.14788,-0.216767,-0.14383,-0.136508,-0.226207,-0.0858978,-0.0477587,-0.108543,-0.272247,-0.132494,-0.114374,3.46124,1.50994,1.10421,2.15453,-2.56653,-3.0315,-4.36433,1.08309,-1.66762,0.150716
-103.445,0.872652,0.083243,6,127,0,127.466,0.262858,2.64621,-0.553102,0.41801,0.870803,-1.09974,-1.58489,-5.35092,-4.5763,-0.556527,-1.33957,-0.289901,-1.1555,1.23565,0.115221,-0.372691,-3.08667,-2.72219,-6.1212,-0.699277,-1.53377,-0.55826,1.14918,0.220367,0.422949,-0.875041,-1.71763,-3.41357,-3.48168,-0.423868,0.565432,-0.669568,-2.7286,0.252572,0.373997,1.67692,-3.1452,-1.58565,-3.69178,-1.87809,-1.64348,-1.03252,-0.0976963,1.6032,-0.0645769,1.98508,-0.203168,-0.315632,-0.194515,-0.249888,0.0367606,-0.0633409,-0.0782723,-0.189996,-0.396747,-0.319173,1.57481,2.21386,0.489245,2.12517,-2.98876,-3.22721,-2.48346,-1.09279,2.37004,1.34985
-103.577,0.919407,0.083243,6,63,0,135.436,0.320191,1.02351,-0.687829,0.73952,0.277166,-1.4459,-2.44045,-4.27876,-4.22899,-0.765483,-2.13943,0.375067,-1.01557,1.82063,0.131054,-1.25305,-3.71663,-3.67768,-5.60586,-2.44706,-2.14425,-1.62836,1.02116,0.419823,-0.167302,-0.555804,-0.516851,-4.071,-5.03993,-0.530367,-0.143284,-0.371938,-2.10398,0.517974,-0.582936,1.6538,-3.51054,-1.82452,-3.12479,-1.25831,-0.275284,-0.762058,-0.115517,1.69539,-0.0738471,1.91168,-0.165677,-0.306251,-0.229452,-0.221569,0.00735167,-0.116952,-0.152511,-0.182874,-0.344861,-0.222484,1.80779,2.4875,1.2144,1.96461,-3.43033,-3.21921,-2.17667,-1.02686,1.51743,0.962296
-97.2273,0.998912,0.083243,6,63,0,129.154,0.273407,0.308281,-0.227791,0.787435,-0.115286,-0.913422,-1.18751,-2.99073,-3.45582,-0.68924,-1.5006,-0.783399,-1.89743,-1.00138,0.247801,0.862794,-3.24523,-3.64576,-4.83721,0.562359,0.440451,0.324002,0.0189493,-1.34389,0.985914,0.138381,-2.51274,-2.96369,-4.19515,0.539481,1.44002,0.0547675,-0.735081,1.24679,0.00580455,0.334148,0.862926,-2.28111,-2.77838,-1.56175,-1.21727,-0.99568,-0.0925408,1.59591,-0.0431347,1.38883,-0.229239,-0.16025,-0.123111,-0.226945,-0.0617994,-0.0848931,-0.0752318,-0.330541,-0.190191,-0.185623,3.04681,1.36358,-0.374276,1.91795,-1.30732,-2.44694,-2.84027,1.27222,-1.82005,0.511544
-101.659,0.932359,0.083243,6,127,0,140.089,0.40612,-3.21639,0.869596,0.347098,0.618363,-0.486679,-4.08145,-3.97744,-5.40684,-1.57508,-1.70807,0.952347,0.778959,1.08241,-1.74895,-0.857238,-1.15192,-4.90266,-5.2365,0.0716335,-1.92573,-1.50947,0.941416,0.597892,-1.24069,-1.44,-3.31787,-3.74314,-3.57525,-1.61284,-2.57995,1.58591,-0.00338947,-0.609783,-0.838397,-0.790573,-5.38541,-3.63076,-3.08699,-0.320571,-0.565118,0.365381,-0.124807,2.25521,-0.0541386,1.57653,-0.233683,-0.221495,-0.135433,-0.191326,-0.0146957,-0.108698,-0.18428,-0.19991,-0.205264,-0.168976,2.92147,2.12472,1.23057,2.28929,-3.84905,-4.95921,-2.77689,-0.00633758,0.463662,-0.116704
-101.7,0.685015,0.083243,6,63,0,135.006,0.192225,1.56377,-0.796975,0.424714,0.662195,-0.680157,0.509359,-3.46648,-3.10222,0.0868864,-0.905226,-0.933597,-2.35758,-1.40241,-1.40826,1.21825,-2.34981,-3.42714,-3.77186,-0.93026,0.101074,-0.4609,-0.300165,0.0984545,0.199787,-0.484831,-0.345158,-2.76461,-1.81934,1.68111,-0.174724,0.0825258,0.187932,0.281932,-1.01653,-0.0128052,0.696826,-0.729643,-1.84718,-0.797031,0.672784,-0.874602,-0.0689088,0.808858,-0.046161,1.00675,-0.115738,-0.222275,-0.150709,-0.200843,-0.0525032,-0.0856698,-0.0478456,-0.222636,-0.299225,-0.247362,1.74097,2.43839,0.638954,1.30725,-1.20104,-1.27969,-2.67095,0.319633,-0.516065,1.59085
-102.6,0.889909,0.083243,6,63,0,136.489,0.206104,1.81536,-0.700641,0.615811,-0.2178,-0.383647,-0.329139,-2.01251,-2.75579,0.69035,0.103752,-0.195758,-2.98913,-1.5171,-0.952348,1.42977,-2.2204,-3.05278,-2.32236,-1.21056,0.50809,-0.633057,-0.0157651,-0.34675,0.818277,-1.12398,-1.44567,-3.00966,-1.27455,0.504119,-0.49182,0.558264,-0.547646,-0.0564641,-0.730362,-1.46947,0.563994,-1.03447,-1.16201,-0.513731,0.981376,-0.998317,-0.0658988,0.985032,-0.0577476,1.31611,-0.0846692,-0.230912,-0.0793492,-0.175009,-0.0662269,-0.0294543,-0.106414,-0.185083,-0.221184,-0.211851,0.813732,2.18569,0.116027,0.557176,-1.32258,-2.01183,-2.43804,-0.0462661,0.384515,1.09427
-107.693,0.735304,0.083243,6,127,0,148.925,0.125898,2.4282,0.45317,-0.189199,2.17536,0.0131337,-1.22526,0.609977,-0.746126,-0.87963,-0.609843,0.249678,-1.13059,-0.158317,-2.28892,1.47594,0.39558,-2.37224,-3.5969,-1.58793,-1.0504,-2.00063,0.65001,-0.99188,-0.421602,-2.51813,-2.04216,-0.583112,0.114759,-1.18709,-0.442703,-0.368226,-0.589085,-1.74255,0.85109,-1.13591,-0.644618,-1.00907,0.181517,0.429166,-3.36939,0.774188,-0.0168037,-0.501337,-0.0233688,1.02193,-0.135915,-0.237386,-0.0932689,-0.22356,0.00983898,-0.0447381,-0.0708745,-0.117866,-0.247904,-0.174488,0.80398,2.67375,0.124826,1.79295,-2.49591,-2.6264,-1.18331,-0.0479845,0.130955,0.632879
-100.562,0.594229,0.083243,5,31,0,139.998,0.23876,1.0832,0.0973856,0.151922,1.46128,-0.153477,-2.01701,-0.976306,0.315742,-0.696356,-1.33227,0.644167,-2.42016,0.903589,-0.810433,1.80077,0.280177,-2.80444,-1.87813,-1.04236,-0.8345,-1.2322,-1.39156,-0.793721,-0.801113,-2.38779,-1.09887,-1.32224,-1.31971,-1.5864,-0.271997,-0.338214,-0.625686,-0.261986,0.42685,-1.04411,-0.299003,0.796745,-0.298284,0.526896,-0.164273,-0.494085,-0.0439869,0.431778,-0.0490876,1.10293,-0.0925668,-0.267018,-0.12042,-0.246878,-0.036561,-0.081399,-0.11995,-0.163535,-0.186185,-0.162788,0.757536,2.67615,0.373904,2.14951,-3.7475,-2.80169,-1.93614,-0.444048,-0.57864,-0.0510385
-101.03,1,0.083243,6,63,0,128.596,0.195851,0.694058,0.647135,-0.3631,1.43716,-1.70465,-0.932457,-3.20151,-1.4483,-0.957565,-1.64468,0.245517,-1.63173,1.74801,-0.813049,0.387404,-0.79436,-2.21503,-3.3226,-0.427655,0.0948545,-0.964189,-0.497027,-2.26346,0.724988,-1.12647,-1.76138,-0.960066,-1.7297,-1.33737,-1.38599,-0.129499,-1.58089,-0.932408,0.635965,1.48905,-0.875787,-0.0811618,-0.104555,-0.474031,-2.23179,-0.997866,-0.0392917,-0.0754326,-0.0290933,0.713949,-0.131309,-0.280651,-0.123018,-0.249479,0.0391863,-0.0440134,-0.0868927,-0.133599,-0.215582,-0.187637,1.01248,2.88794,0.479536,2.94067,-3.21244,-2.44555,-4.10452,-0.692463,0.195992,0.374497
-96.9292,0.962908,0.083243,5,63,0,129.624,0.211312,1.00848,-1.01702,1.10507,-0.727241,-0.055509,-0.123277,-0.495201,-2.12178,-0.277204,-0.799289,-0.342566,-2.22982,0.248605,-1.32874,-1.102,-0.483243,-2.17033,-1.46974,-0.327107,-0.858282,-0.416595,0.605869,1.50687,-0.533012,0.19779,0.357771,-1.48559,-1.14833,0.13478,-0.165655,1.76399,0.163211,-0.00304805,-0.783717,-2.38131,0.389805,-0.788777,-1.51967,0.131946,1.12258,-0.0938695,-0.0385663,0.389629,-0.0617893,1.80599,-0.110855,-0.231713,-0.107241,-0.201212,-0.0131817,-0.0553367,-0.10718,-0.190473,-0.159795,-0.149414,1.67476,2.14978,1.00736,1.86556,-3.45641,-1.85613,-1.61474,-0.385008,-1.19081,0.237473
-95.7938,0.809659,0.083243,6,63,0,124.821,0.154756,3.22547,0.398165,-0.639752,0.767693,-0.359146,-0.882661,-0.183216,-3.07439,-0.71798,-1.53967,2.29945,-0.99891,-0.557728,0.709876,1.01693,-0.929739,-3.48033,-1.68669,0.0146227,0.735457,0.148649,0.0866876,-2.27382,1.1922,-0.825313,-1.49043,-2.5236,-2.46752,-0.47617,0.213392,1.49695,-1.20499,-0.906488,-1.06113,1.10435,0.235991,-3,-3.20627,0.367628,-1.11223,0.207475,-0.0546072,1.13013,-0.0366777,1.14803,-0.266215,-0.209312,-0.19485,-0.223507,-0.0300175,-0.00793577,-0.019819,-0.250947,-0.306021,-0.26367,3.06357,2.14427,0.702119,1.32009,-1.26208,-2.52937,-2.87979,0.116567,0.809641,0.220252
-95.103,0.93255,0.083243,6,63,0,129.097,0.315388,-2.61093,0.436836,1.25042,0.811193,-0.822247,-1.02005,-4.17631,-2.00164,-0.422494,-0.0549615,-0.669314,0.396719,1.33144,-0.361546,-0.33439,-1.65958,-2.0282,-4.51059,0.186675,-0.50304,0.911926,1.37,1.53362,0.272273,-0.639535,-1.6486,-1.10043,-1.35952,-0.147386,0.0201059,0.632145,1.53179,2.42687,0.400126,-0.651276,-2.19234,0.792011,-0.358206,-0.832996,1.35623,-0.184323,-0.0480129,1.40643,-0.0531693,1.62532,-0.1908,-0.245241,-0.109452,-0.155891,-0.0154377,-0.147098,-0.183968,-0.184096,-0.196971,-0.169621,2.61168,2.85389,0.990111,1.93187,-3.62881,-2.24447,-2.55565,0.0857527,0.346595,0.94779
-97.7612,0.740982,0.083243,6,63,0,130.611,0.17409,2.06169,0.0323279,0.847135,-0.113926,0.833921,-3.10936,-5.21743,-3.66926,0.101962,-0.791038,0.173855,0.28381,0.171802,-0.876906,-0.404818,-1.82989,-3.46377,-5.16965,0.431656,-0.128943,0.270428,1.35287,1.75105,0.41523,0.826537,-3.29795,-3.47562,-4.37868,-0.346438,0.408847,-0.220642,0.764262,0.985642,0.423069,-1.30811,-2.14411,-2.56261,-4.25941,-1.12299,0.562009,-1.68705,-0.12788,2.12626,-0.0435021,1.54858,-0.200673,-0.207395,-0.17958,-0.299282,0.0142486,-0.000875762,0.00884152,-0.321077,-0.276096,-0.203237,1.81058,1.22086,1.28067,2.89957,-1.54526,-3.0154,-2.6567,2.00986,0.0860515,0.595577
-98.8843,0.939096,0.083243,6,63,0,129.59,0.219258,1.34928,-1.32312,1.05022,0.582104,0.814997,-2.25717,-3.40167,-6.01699,-1.61593,-0.166923,-0.442878,-1.38439,-0.0600678,0.726818,0.623223,-1.33182,-5.09458,-5.12517,-0.939,-2.0405,-1.80719,0.399827,-1.84468,1.40541,-1.85336,-3.52613,-4.18739,-4.99896,-0.603784,-2.18942,0.298151,0.0606066,0.808377,-1.22773,1.13808,-2.23313,-4.30493,-3.89605,-0.170933,-1.22554,-0.852882,-0.123531,1.51544,-0.0402016,0.651353,-0.194244,-0.198536,-0.145481,-0.266369,-0.0422588,-0.0156328,-0.0702039,-0.174674,-0.222558,-0.21544,3.07193,1.13768,0.331105,2.0815,-2.30036,-2.92465,-2.80163,0.119589,-0.855664,1.10567
-98.9328,0.953572,0.083243,6,63,0,135.482,0.379179,-1.42775,-0.605548,0.197308,-0.0249831,0.713386,-2.62735,-2.74368,-5.419,-0.440399,-1.70265,-0.0616638,0.958103,0.392148,0.876733,1.39613,-1.37014,-5.2645,-4.7865,-0.45276,1.04148,-0.00479744,0.613109,-0.881291,1.74556,0.0396368,-2.40691,-3.29935,-3.96449,0.586685,-0.272074,0.749665,1.47996,2.13379,-0.0905319,2.23314,-1.88968,-2.35723,-2.61199,0.575521,-0.676642,-0.130083,-0.0856716,2.17008,-0.0633831,2.02882,-0.217018,-0.303728,-0.176993,-0.235883,-0.112581,-0.08222,-0.197807,-0.274448,-0.312592,-0.334217,2.01841,3.48028,0.781959,1.90608,-2.52726,-3.89545,-3.48643,0.866364,0.0903585,2.72642
-103.465,0.953088,0.083243,6,63,0,133.519,0.282192,1.16666,0.539334,1.58125,2.47868,0.467192,-2.14291,-3.36252,-3.01125,0.315946,-0.960892,2.00526,-1.0146,0.40851,-0.280285,-0.803463,-3.55709,-3.56463,-5.13819,0.271187,-1.23363,0.859035,1.24865,1.63188,0.462182,-0.408574,-1.74827,-3.94591,-4.02286,1.62726,0.698426,2.1671,0.583704,-0.0669974,0.331801,1.21063,-2.38336,-4.53666,-3.79698,-1.16638,0.4872,0.180262,-0.118785,2.81052,-0.0708399,2.1491,-0.224292,-0.250654,-0.244771,-0.319036,-0.00839981,-0.0396007,-0.0650243,-0.214493,-0.225163,-0.319145,2.28275,1.90286,1.10897,2.41338,-2.42646,-3.88442,-3.4954,-1.1728,-0.381253,0.569236
-99.942,0.972322,0.083243,6,63,0,147.832,0.347512,-2.08058,-2.78203,0.171589,-1.60164,-0.507147,-2.56596,-3.94056,-2.95347,0.183943,-1.07444,0.301879,-2.13836,-0.684935,-0.338554,1.01732,-2.89311,-4.44884,-5.45316,-0.258956,-0.366836,-0.476809,0.416445,-0.315677,1.34286,-0.160426,-0.928705,-3.35102,-4.09373,-0.0175792,-0.807879,1.1314,-1.02345,0.537264,-1.83069,0.335402,-2.56046,-1.88664,-3.38176,-1.82452,0.709187,-0.440623,-0.109087,1.79318,-0.0492017,1.08614,-0.203825,-0.203309,-0.0673975,-0.196735,-0.0602219,-0.0844627,-0.145155,-0.193191,-0.259477,-0.160372,4.15696,2.33086,0.394771,1.59896,-1.72471,-3.40053,-2.14629,0.256534,0.910984,-0.33693
-93.125,0.996859,0.083243,5,63,0,128.302,0.366296,-1.43004,0.492131,1.13273,-0.219835,-0.0327627,-2.5909,-1.29547,-4.02929,-1.09327,-0.758109,-0.875218,-0.349869,-0.89166,0.459626,-0.0830689,-3.55482,-2.97202,-4.24288,0.00793615,-0.911599,-1.34531,0.510851,-0.211964,0.415722,-1.10542,-2.09283,-4.32024,-4.34861,-2.98038,-0.809757,1.1343,-1.59757,-0.400181,0.00287068,0.01108,-1.22718,-2.19446,-3.24708,0.944553,-0.937427,1.20646,-0.0949233,1.39904,-0.0243281,1.12417,-0.220813,-0.234861,-0.152885,-0.255279,-0.0959143,-0.128332,-0.143699,-0.243323,-0.254858,-0.14703,2.18715,2.52805,0.763814,2.46777,-1.39157,-2.30353,-2.91774,-0.212427,-0.00929534,-0.352986
-95.1547,0.886949,0.083243,6,127,0,123.798,0.287324,-0.381797,-0.552804,2.15658,0.197356,-0.232211,-1.96683,-5.76662,-4.08987,-0.707789,-1.84351,0.166395,-1.23076,1.29102,-0.90131,1.16736,-1.19709,-4.3066,-5.45402,-0.240779,0.163315,0.608347,-0.00499424,0.525905,0.538376,0.872273,-3.22427,-1.45771,-2.59396,1.2661,-0.488124,-0.347855,1.70609,1.20087,-0.549158,1.26495,-1.8313,-1.89181,-1.17331,-1.36484,-0.631057,-0.913024,-0.0897697,1.68781,-0.0382544,1.0793,-0.144425,-0.220297,-0.113079,-0.255623,-0.0461654,-0.054295,-0.104931,-0.239785,-0.239464,-0.282286,1.71255,1.33571,0.151366,2.42256,-2.47052,-3.40244,-2.14092,0.55164,0.206815,1.99311
-92.3449,0.997481,0.083243,5,63,0,122.755,0.329645,-1.13395,0.766134,0.351361,1.11118,-0.95569,-2.23797,-2.97104,-5.39662,-1.11106,-0.939982,0.00159709,-0.657407,1.59697,0.870082,1.31,-1.85501,-3.94381,-3.04542,-0.929814,-0.855641,-0.186822,1.44698,-2.40908,-0.355325,-0.163068,-4.01915,-2.65948,-4.8391,-0.844069,1.51259,-0.445613,0.17792,1.05316,0.268555,1.36441,-1.48737,-2.84643,-4.57656,0.35067,-0.976037,-0.464049,-0.114888,2.26446,-0.0395006,0.980692,-0.197094,-0.262785,-0.158858,-0.229717,-0.0513226,-0.0604195,-0.134781,-0.161454,-0.214599,-0.200275,1.92483,2.6978,0.143407,2.15778,-2.27583,-3.40214,-2.71275,-0.359964,-0.11203,0.806262
-95.5206,0.724723,0.083243,6,127,0,125.917,0.208347,0.408023,0.243579,0.646036,0.659436,-0.521914,-1.83993,-2.94695,-3.09357,-1.92108,0.210259,0.432492,-0.952589,0.113352,-0.539884,-0.0684532,-1.63584,-3.42545,-5.05243,0.0505055,-0.0574344,-1.28605,-1.99156,0.955931,2.2055,0.957014,-1.74083,-2.29139,-4.30044,-0.382866,1.34343,0.238701,0.906467,1.03128,0.269458,0.0178592,-2.63788,-2.70747,-1.05287,1.27824,-1.05667,-1.08947,-0.075148,1.29358,-0.0387403,1.53742,-0.178284,-0.245254,-0.169978,-0.285755,0.00253579,-0.0345102,-0.0988286,-0.17058,-0.292825,-0.193957,2.64662,2.69627,1.26349,3.12163,-2.02369,-2.6096,-2.25099,0.0692403,0.99954,1.11791
