# 0.00593022, 2.66208, 0.691516, 0.880702, 1.05613, 1.48713, 0.552389, 0.739338, 0.868923, 1.5305, 0.626237, 1.01918, 0.929819, 1.23147, 0.551681, 0.66269, 1.38485, 1.40502, 0.992361, 1.20592, 1.59768, 1.60192, 1.53708, 1.29001, 1.89989, 1.56196, 1.91343, 1.71324, 1.7863, 1.93478, 0.634237, 0.691931, 1.20936, 1.437, 1.07261, 1.37236, 1.03906, 1.34098, 0.820335, 0.891404, 0.851561, 1.345, 0.000950624, 0.576193, 0.000249025, 0.166266, 0.00257885, 0.536524, 0.0030454, 0.607278, 0.00240488, 0.379384, 0.00231464, 0.458642, 0.00129499, 0.387248, 0.00169135, 0.63351, 0.00278747, 0.711989, 0.00427208, 0.789083, 0.00537154, 0.832634, 0.00307997, 0.875432
-96.6917,0.995435,0.0891479,6,127,0,125.749,0.169502,2.5988,1.07524,0.613448,0.543608,-0.0376849,-1.84217,-2.96947,-2.39111,0.163705,-1.3988,1.31942,-0.931439,1.04625,0.550483,0.193058,-0.803799,-1.42812,-4.25134,0.178438,-0.301635,-0.516592,0.655995,0.649856,-0.0484161,-1.66038,-0.966613,-2.13614,-1.92843,-0.399775,-0.267354,0.1249,1.42086,0.0904636,-0.388046,-0.130531,-2.46432,-0.995197,-0.7715,-0.38377,0.673212,1.93904,-0.0690354,1.36825,-0.0506346,1.3635,-0.357816,-0.244889,-0.239276,-0.230868,0.0589876,-0.0517741,-0.0365171,-0.289311,-0.293266,-0.306564,4.0937,1.6487,1.47067,2.04644,-3.37076,-3.76786,-3.25405,0.218237,0.880089,1.88617
-95.2139,0.974692,0.0891479,6,95,0,126.937,0.201397,0.686281,2.2202,0.207327,0.0251698,-1.64372,-1.73197,-2.29217,-1.8998,-0.503168,-1.68706,-0.522586,-2.73967,0.513758,-1.19325,1.02754,-0.628105,-1.04316,-3.52994,0.64809,-0.895182,-0.493705,-0.247603,0.300118,-1.40342,-1.78248,-0.451782,-1.16976,-1.07285,-2.8836,0.361946,0.304152,0.978909,-0.461948,-0.987715,-0.428553,-1.83269,0.351248,-0.171958,-0.878841,-1.2529,0.493201,-0.0401617,0.405682,-0.0311068,0.584901,-0.130147,-0.210634,-0.0843077,-0.222718,-0.0369096,-0.0757567,-0.116916,-0.148224,-0.150493,-0.142722,1.47242,1.86813,0.0339989,2.3935,-1.70685,-2.16984,-2.55991,-0.570942,0.440309,0.235708
-102.186,0.863537,0.0891479,6,63,0,128.343,0.0754932,4.62349,0.207472,0.726128,1.48582,0.919359,-0.799004,-1.43275,-0.936912,0.547199,-1.45165,0.0511461,-0.694015,0.55199,-0.0126283,-0.482809,0.0615194,-0.00646981,-2.96951,-0.425575,-0.742968,-0.0174009,1.60772,1.75892,1.69159,-2.10321,0.257629,-1.03268,-0.854231,0.987205,-0.313599,0.89007,1.13936,1.08516,-0.382745,0.57669,-1.91503,-0.771238,-0.709601,-0.860267,0.408659,0.484067,-0.0331058,1.2183,-0.0582839,1.98897,-0.295312,-0.236053,-0.223973,-0.218695,0.0198925,0.0187218,-0.0201946,-0.303864,-0.186535,-0.235943,3.98119,1.25308,0.949863,1.72264,-2.0872,-3.93746,-3.02867,0.471587,0.521887,1.13188
-105.051,0.997308,0.0891479,6,63,0,131.9,0.135153,2.91485,-0.141946,0.756486,-1.32598,0.708752,-0.0654893,-0.949323,-2.16702,-0.499766,0.38543,0.477948,-0.222326,-0.0764686,1.61686,1.06316,-0.676837,-3.10189,-1.02488,0.310233,1.31025,0.0567723,0.0284541,-1.62536,0.605093,1.83934,-1.89002,-0.694306,-1.28598,-0.620501,0.177981,0.922864,-0.309112,-0.0717608,0.994517,0.172481,0.650194,0.242005,-1.19785,1.46645,-0.1158,-0.15315,-0.0358007,1.16179,-0.0420651,1.37411,-0.114627,-0.258744,-0.247949,-0.248811,0.0662023,-0.0400701,-0.0618145,-0.189404,-0.221394,-0.25701,0.67505,2.71233,2.0294,1.94033,-3.69685,-0.96385,-3.89915,-0.746941,-0.625307,0.98984
-106.322,0.996767,0.0891479,5,31,0,138.699,0.225702,0.363624,0.591267,1.79041,0.0121094,0.559271,0.0478025,-2.65714,-0.782544,-1.48138,-0.978658,1.52847,-1.55746,-1.30755,0.117429,1.11476,-1.65488,-2.90298,-3.13959,0.718147,0.783548,-0.753469,1.16244,-1.32758,2.33209,-0.0606867,0.281793,1.32894,-2.17066,-0.796075,0.985951,0.811472,0.376762,-0.51223,-0.934882,1.68755,-1.20017,0.0052481,0.163823,1.55693,-0.410727,1.62313,-0.0269738,0.366068,-0.0608495,1.18577,-0.172388,-0.220835,-0.177849,-0.218342,0.00234453,-0.0830351,-0.0638076,-0.123946,-0.320239,-0.206909,1.83554,2.2179,1.49931,1.48694,-3.10625,-2.63982,-3.61099,-1.18334,-0.014766,-0.537423
-104.299,0.922188,0.0891479,6,127,0,146.926,0.249055,0.480539,0.179249,-0.620583,0.659675,1.17922,-1.68806,-1.58827,-3.87952,0.35226,-0.823315,0.440117,-1.12119,2.0209,-0.29106,-0.674954,-0.502278,-2.31418,-2.01895,-0.133709,-1.15761,-0.474869,-0.110088,-0.118743,-1.53936,-0.207975,-2.55397,-4.14864,-1.40306,0.78649,-0.39491,-0.0206575,-0.109038,0.892755,0.397093,-1.3273,-0.918743,-1.23124,-1.66475,-1.94256,-0.227816,-1.81753,-0.0497481,0.615424,-0.0652349,1.22999,-0.167639,-0.223911,-0.170273,-0.280438,-0.0362249,-0.0881617,-0.067876,-0.247354,-0.194625,-0.225285,1.3192,2.0808,0.653637,2.32106,-3.2105,-3.15141,-3.52412,0.755731,-0.624752,1.5553
-99.3401,0.928707,0.0891479,6,63,0,135.337,0.189844,1.92685,0.232306,1.41524,-0.152048,-1.04011,-1.83498,-2.28771,-3.19986,-0.623016,-1.09068,0.202359,-0.969064,-1.85833,-0.468031,0.92459,-2.53503,-3.62853,-5.38378,0.897781,1.04837,-0.254064,0.915129,-0.389971,2.18036,-0.167615,-1.97592,-0.578311,-4.87961,-1.59721,-0.756759,1.33951,-0.216077,-0.752871,-0.390548,1.67839,-1.94144,-2.60113,-1.79488,1.15526,-0.758302,1.55578,-0.0810773,1.55604,-0.0429436,0.733744,-0.243004,-0.191119,-0.159277,-0.232761,0.00859818,-0.0499573,-0.0202115,-0.245295,-0.283548,-0.194589,2.5654,1.40658,0.584408,1.72346,-1.72398,-2.15917,-2.32314,0.529141,0.082284,0.0259674
-97.2853,0.983166,0.0891479,6,127,0,134.565,0.186048,1.67911,0.798755,1.55628,-0.0714618,0.0289998,-2.73512,-3.18336,-4.44491,-0.0384462,-0.175789,-0.474069,-0.105224,0.467786,-0.415397,1.79558,-2.26482,-1.90047,-5.65248,0.693735,-0.54373,-0.627646,0.647615,-0.768792,1.16396,0.195642,-1.60631,-2.46927,-6.10942,-0.663432,-1.71507,2.8186,-0.0205338,-0.788212,-0.362296,1.22354,-1.1988,-3.15983,-3.21993,0.201251,0.0792326,-0.0896139,-0.113923,2.43843,-0.016047,1.04937,-0.233927,-0.214135,-0.103738,-0.224211,-0.0284844,-0.0280779,-0.0687227,-0.238055,-0.258217,-0.189577,2.52357,1.30347,-0.147643,1.37157,-1.59737,-2.02174,-1.8855,-0.560162,0.275151,0.792095
-104.872,0.939021,0.0891479,5,31,0,133.815,0.198947,1.16875,1.30797,1.67628,1.24788,1.006,-0.494224,-1.54453,-3.45766,-0.761667,-0.577865,-0.755219,-0.00573881,0.0541855,0.0293092,0.362886,-1.2086,-4.35968,-3.29273,-0.191225,1.96984,-0.179472,1.40886,1.34161,-0.539272,0.383026,-3.29626,-2.7135,-1.39788,0.482806,-0.358301,1.72425,1.47383,1.18749,0.580026,-0.728504,-2.10011,-0.544854,-2.86361,-0.625379,-1.00281,1.03955,-0.0752703,1.9633,-0.0055618,-0.293907,-0.245094,-0.173957,-0.128031,-0.27166,-0.0257229,0.0234647,-0.0389784,-0.230459,-0.264181,-0.17262,2.31407,0.577053,0.19787,2.18951,-1.95872,-2.52264,-2.40033,0.186834,1.18509,0.724772
-104.908,0.856609,0.0891479,6,127,0,143.371,0.254223,0.488675,-0.777682,-0.243396,-0.39271,-0.832675,-2.73892,-4.06235,-5.03175,-0.290703,-0.449275,1.68788,-0.793931,-0.364399,-0.295381,0.779889,-2.18574,-2.89951,-4.57771,0.699722,-0.92317,-0.651878,0.0572146,-1.15345,1.39827,-1.05849,-0.917627,-2.38974,-4.17917,-0.934284,-0.678379,-0.167983,-0.538401,-0.425241,-0.145185,1.29374,-1.67625,-3.32554,-3.52129,0.182685,0.375391,-1.03674,-0.0886463,1.21635,-0.0886832,2.31993,-0.268837,-0.221244,-0.140847,-0.315081,-0.0239017,-0.0550649,-0.100346,-0.306416,-0.204412,-0.190554,4.05336,2.64821,0.888549,2.85009,-3.03008,-2.43609,-2.73677,0.0602391,0.536198,0.373307
-98.2036,0.909912,0.0891479,6,63,0,137.314,0.250404,0.838513,1.16547,1.63081,1.79708,-0.668676,-1.00631,-0.829173,-0.892404,-1.05047,-0.964805,-0.709301,-0.55679,1.0985,0.469292,0.439423,-1.7542,-2.8704,-2.48715,-0.368262,1.01004,-0.358604,1.15843,0.696706,-0.7297,0.218556,-3.50475,-2.46325,-2.22382,0.109857,-0.18245,1.49751,0.723015,1.54442,0.357704,-0.929927,-1.6669,-0.68985,-2.45295,-0.687801,-1.23376,0.990231,-0.0499301,1.1071,-0.0434095,0.575084,-0.170138,-0.230847,-0.171888,-0.224704,-0.0442544,-0.0308618,-0.0907314,-0.252193,-0.261022,-0.198852,1.04307,0.79146,0.394153,1.74384,-1.89906,-3.83678,-3.81445,0.732154,0.181718,0.99866
-102.649,0.975612,0.0891479,5,63,0,136.189,0.23058,-0.617357,-0.0512701,1.536,2.05582,-1.34118,-1.42051,-3.22051,-2.50531,-0.748382,-1.81237,-0.501607,-0.237622,-0.336171,0.729344,1.18074,-2.84114,-4.59454,-2.8045,0.509835,1.91254,-1.39932,2.70973,-0.0255294,0.469773,-0.589974,-1.42527,-2.59165,-3.10815,1.65354,-0.545393,0.865295,1.71807,0.625463,-1.32162,2.09689,-0.518255,-2.19346,-2.57276,-1.77841,-0.571895,0.241459,-0.0898757,2.23807,-0.032531,1.58446,-0.155763,-0.199138,-0.132755,-0.261535,0.00424396,-0.0614778,-0.040306,-0.215044,-0.310889,-0.142136,1.89194,1.7387,0.212037,3.08611,-2.33502,-2.89113,-3.19801,0.933689,0.296801,0.880624
-101.327,0.969883,0.0891479,5,31,0,129.969,0.3101,-1.17482,0.230658,1.8464,0.103287,-1.77336,-2.96813,-2.66095,-4.85976,-0.824602,-0.318633,1.02793,-0.355584,-0.438646,-0.314903,1.39697,-1.04833,-2.90395,-6.2633,0.353375,-1.94285,0.682581,0.859585,-1.17495,1.65779,1.06607,-3.37215,-1.99602,-4.08848,-0.239649,0.0948627,0.503873,-1.33998,0.491152,1.5816,-1.46798,-3.49255,-1.82584,-3.65699,-0.583238,-1.54101,-0.556889,-0.115982,2.35238,-0.0625031,1.40133,-0.173702,-0.253566,-0.148061,-0.244993,-0.0706502,-0.039549,-0.0853177,-0.26974,-0.22415,-0.196399,2.00417,2.80641,1.12724,2.88317,-2.47185,-3.25942,-2.52903,1.37488,0.133116,-0.345161
-102.303,0.933836,0.0891479,5,63,0,133.297,0.252071,-0.810534,0.349384,1.72397,0.41631,0.909251,-1.52587,-2.68731,-2.00228,-1.7571,-1.95571,0.0245575,-2.52646,1.08864,-0.300267,-0.386313,-2.75508,-3.94363,-1.73908,1.58775,1.04578,-1.91719,-0.16645,0.653624,-1.24327,-1.82195,-0.687583,-2.96121,-2.37474,-1.10485,-1.98475,1.21809,0.363807,0.0227363,-1.31175,1.24571,0.18913,-2.18597,-1.33781,-0.749273,-0.00855752,-0.0987722,-0.07685,1.50599,-0.0543464,1.5345,-0.0622456,-0.23446,-0.0667341,-0.207483,-0.0319777,-0.0188668,-0.102969,-0.241996,-0.234465,-0.165216,0.938777,2.21388,-0.114231,2.19244,-2.6334,-3.12115,-3.18721,1.53287,-0.179803,0.992991
-93.0578,0.852791,0.0891479,5,63,0,139.378,0.239954,-0.955952,0.469142,1.19451,0.1295,-0.540888,-1.84823,-2.87713,-1.63492,-0.697872,-2.02591,0.239869,-2.34832,0.632203,-0.742971,-0.747484,-2.73318,-3.72154,-3.36888,0.281891,0.739679,0.621921,-1.34454,1.12443,1.10622,-2.31909,-0.679158,-1.50122,-3.02563,-0.864198,-0.93838,0.781711,0.171084,0.992808,-0.724919,-0.15873,-3.48325,-1.96538,-3.27576,-0.850728,-0.965404,-0.358757,-0.0614973,0.935052,-0.0532712,1.26802,-0.107507,-0.262997,-0.0809891,-0.128073,0.0339561,-0.0708503,-0.0651477,-0.191872,-0.113876,-0.202816,1.54597,2.81642,0.463235,1.45934,-2.78024,-2.09375,-3.63752,0.276119,-1.03153,0.766294
-95.0581,0.842596,0.0891479,5,31,0,132.133,0.273783,-0.423275,0.703802,0.582703,0.423153,-0.576267,-1.87323,-3.09299,-2.63029,-0.383029,-2.16068,0.480027,-2.31706,0.811587,-1.07915,-0.287204,-2.09425,-4.3589,-3.60207,0.390924,0.476613,0.557865,-0.790617,1.64342,1.52627,-1.05553,-0.385575,-2.88028,-3.30246,-0.904248,-1.06523,0.37258,-1.05425,0.224434,-0.377868,-0.381189,-3.2569,-2.34786,-2.08411,-1.16985,-0.266433,-0.393404,-0.0707274,0.708883,-0.0614798,1.51976,-0.1323,-0.248169,-0.109284,-0.147549,0.00149474,-0.0909062,-0.0642067,-0.197238,-0.125563,-0.216548,1.8846,2.5895,0.463495,1.08924,-3.24901,-1.60846,-4.03452,0.288199,-1.44007,0.326286
-109.4,0.883193,0.0891479,5,31,0,140.049,0.212759,0.616253,0.299592,1.48045,-1.14557,0.337761,-0.265227,-2.92053,-3.48405,0.756019,-1.81425,0.16409,-1.72364,1.16422,-1.77947,0.338529,-1.73743,-3.99047,-4.51166,0.0259594,0.101443,-0.617153,-0.423263,-0.31157,-0.18108,-1.09014,-1.23641,-1.64125,-2.16048,0.483476,-0.524481,0.767846,1.16691,1.46491,-0.584375,1.17384,-0.991663,-0.892496,-4.01759,0.83057,0.431463,-1.73232,-0.097492,1.90406,-0.063674,1.62078,-0.121268,-0.336051,-0.0632509,-0.119386,0.00632877,-0.0425782,-0.0585739,-0.255346,-0.233133,-0.284795,0.994799,3.66464,0.466198,-0.278842,-3.41098,-3.08829,-2.99937,-0.249448,-0.443583,2.7605
-106.208,0.977046,0.0891479,5,63,0,144.063,0.295738,0.593099,0.172766,2.45845,-0.574286,-1.61518,-1.0343,-1.69893,-4.8238,0.55758,-2.48599,0.305793,-1.49476,2.21269,-1.54568,-0.74099,-2.48766,-3.88542,-4.68509,-0.372711,0.232523,-0.346437,-0.225411,-1.07408,3.10599,0.116365,-1.80181,-3.1035,-4.26579,0.102829,0.0580179,0.636261,0.398542,-0.0291621,-1.32919,-0.542905,-1.13352,-2.19635,-2.03707,0.0106297,-0.970549,-1.08518,-0.0751167,1.1581,-0.0536191,1.71956,-0.142461,-0.345823,-0.112596,-0.207015,0.00322924,-0.0808688,-0.141672,-0.255532,-0.255899,-0.339638,1.13001,3.07422,0.819076,1.87698,-3.80646,-3.47661,-2.01489,0.464722,0.213093,1.9774
-103.108,0.956766,0.0891479,5,63,0,146.337,0.301111,-1.57986,-0.378598,1.09301,1.88166,-0.593714,-2.60768,-3.92249,-2.63786,0.62799,0.689502,0.671497,-1.00872,-0.83112,1.14528,0.830693,-2.07545,-2.74546,-3.81099,-0.30422,-1.20149,0.180575,0.964598,0.618765,-2.7059,-0.561495,-2.29886,-2.13936,-2.2718,-0.279075,0.74057,0.997994,0.479015,1.39675,1.3599,1.96966,-3.26384,-1.83154,-2.43969,-1.09214,0.138591,0.913821,-0.0627572,1.5176,-0.0573498,2.0233,-0.158036,-0.243213,-0.170314,-0.205336,-0.0358013,-0.0991821,-0.124489,-0.323376,-0.188545,-0.225208,2.32205,3.0291,0.802814,1.69107,-3.25903,-2.46285,-3.69981,1.69274,-0.580223,1.28865
-101.913,0.830292,0.0891479,5,63,0,139.16,0.21723,1.22564,0.616673,0.736792,2.17978,-1.05225,-1.53666,-1.05037,-3.4928,-0.080689,0.129447,-0.186533,0.79374,2.38865,-1.47101,0.841431,-1.31482,-3.23286,-4.19824,0.316622,-0.191083,0.013312,1.37356,-0.213004,0.981887,2.10745,-3.1031,-2.6254,-3.30418,-0.49924,-0.424741,0.747722,0.894784,1.27932,3.32697,-1.33223,-1.28624,-2.36373,-3.098,1.52704,0.20997,-0.0924977,-0.100272,2.48341,-0.0601816,1.42774,-0.17577,-0.278181,-0.160656,-0.192682,-0.0227852,-0.0337747,-0.0305017,-0.169187,-0.208292,-0.189155,1.01163,1.99177,0.729036,1.82168,-2.46162,-3.97569,-2.71506,-1.2071,-1.05174,0.743281
-100.184,0.874078,0.0891479,6,63,0,142.441,0.346677,-0.0949374,-0.45323,0.765478,0.536569,0.530107,-1.91538,-1.13407,-3.88473,-1.57482,-0.837273,0.677096,-1.20041,0.82506,-1.77927,0.684507,-1.37888,-3.93709,-5.25737,0.0576546,-1.06433,-0.984081,-0.215149,-2.66746,-0.504643,1.45263,-2.44312,-2.29928,-2.8065,-1.24198,-0.137684,0.0317184,-0.197169,0.401384,0.986139,0.430761,-1.35918,-0.728885,-2.33119,0.616842,-0.876037,-0.224952,-0.103076,1.53877,-0.0348694,1.38304,-0.260264,-0.236665,-0.208896,-0.291891,-0.103135,-0.126349,-0.139999,-0.344241,-0.314423,-0.285171,3.63925,1.60545,1.6956,2.29885,-3.13877,-2.45951,-2.88334,1.3446,1.65449,1.00836
-98.2749,0.903305,0.0891479,5,63,0,143.503,0.302799,-0.761622,0.429246,1.88252,1.95522,-0.136459,-1.6278,-2.90314,-2.0831,-0.31153,-2.32259,-0.369121,-0.960331,0.872052,0.45104,0.0939245,-2.26437,-2.84791,-2.43065,-0.458736,0.28461,-0.196913,0.0405877,-0.928128,1.57572,-0.677012,-1.40818,-1.12812,-1.45565,0.0776398,-0.6603,0.29141,0.719723,2.29523,0.238043,0.489943,-0.535044,-0.550261,-1.23248,-0.820768,-1.95711,-0.876376,-0.0624926,1.66536,-0.0646427,1.73189,-0.222238,-0.228377,-0.148263,-0.188408,-0.0356145,-0.129367,-0.184948,-0.200537,-0.201975,-0.114003,2.65036,2.14512,0.377051,1.53638,-2.06802,-2.10339,-1.85209,0.1738,-0.451636,-0.38698
-96.8099,1,0.0891479,5,63,0,135.79,0.292753,-0.806563,0.462441,1.72882,1.85577,-0.0887973,-1.61404,-3.13999,-2.25381,-0.197246,-2.20152,-0.380288,-0.975673,0.806897,0.489546,0.0187163,-2.38551,-3.07087,-2.38391,-0.399788,0.350884,-0.287263,-0.0533766,-0.706839,1.47429,-0.644229,-1.21982,-1.12372,-1.23282,-0.00953266,-0.636532,0.393495,0.71152,2.47953,0.244374,0.397886,-0.435002,-0.634765,-1.2911,-0.903233,-1.87632,-1.01409,-0.0650003,1.71908,-0.0646383,1.72114,-0.217912,-0.23234,-0.145582,-0.181291,-0.0312701,-0.130257,-0.189021,-0.1961,-0.199227,-0.107992,2.64162,2.07314,0.355484,1.51526,-2.06625,-1.9994,-1.89534,0.188625,-0.295523,-0.436898
-103.224,0.898192,0.0891479,6,63,0,125.471,0.174542,-0.343295,0.347357,1.1994,0.438536,1.00449,-1.25464,-1.58593,-3.60276,0.392087,0.944,2.40494,-0.225094,1.09624,-0.653135,0.729484,-0.215701,-3.21829,-4.11332,1.14622,-0.0988003,-0.864269,1.36178,0.600057,-0.388498,0.74174,-2.01268,-2.87787,-3.5332,0.28413,-0.2538,1.77137,0.462049,-1.20759,0.388179,0.612057,-1.50756,-2.00242,-2.61956,0.960765,1.77773,1.64353,-0.0939387,2.54013,-0.00958895,0.135998,-0.179849,-0.274686,-0.0719692,-0.241881,-0.0420365,-0.0664239,-0.0385282,-0.193034,-0.122287,-0.193253,2.18316,3.48315,0.441715,2.36827,-1.70328,-2.96231,-3.38615,0.186165,-1.19233,-0.14493
-103.436,0.995209,0.0891479,6,127,0,128.94,0.136243,-0.203722,-0.666562,1.45876,1.30804,1.8635,-2.91703,-3.0543,-1.92454,-0.629405,-1.42626,1.92385,-0.566737,0.948334,0.607864,1.61141,-1.90963,-2.4633,-3.20729,1.43384,0.370044,0.245023,1.3552,-1.35461,0.776497,0.37583,-1.38266,-3.42729,-2.31788,0.46593,0.178516,1.31572,0.697333,1.07866,-0.416432,1.24141,-1.50875,-2.39908,-2.76813,-0.0545111,1.3261,1.16742,-0.0572325,1.71224,-0.0292869,0.862791,-0.0857342,-0.231108,-0.0344891,-0.240872,0.00888084,0.0214827,-0.0257403,-0.223112,-0.139658,-0.198701,1.3067,3.23651,-0.695169,2.28414,-1.66423,-2.04026,-2.1326,0.461957,-0.743801,0.886773
-98.7337,0.955548,0.0891479,5,31,0,129.063,0.0998456,1.94905,1.33482,0.765881,0.572121,0.0445035,-0.788827,-3.15545,-3.81177,-0.166013,0.300809,1.76178,-0.902092,-0.946203,0.032465,0.798507,0.0158966,-4.55697,-2.29954,0.548188,1.20432,-0.0437096,0.799041,-1.2929,0.792046,0.0189939,-1.43796,-1.56315,-2.85571,0.114825,-0.594327,0.30625,1.3438,0.789352,-0.367603,1.31112,-2.8086,-2.54577,-2.11797,-1.08747,-2.24618,0.38455,-0.0954085,1.82231,-0.0404924,1.09198,-0.104675,-0.199208,-0.0912776,-0.26715,0.0273232,0.0101748,0.0160024,-0.183168,-0.152963,-0.229976,0.944403,1.84033,0.298342,2.8317,-2.05545,-3.31728,-3.06613,-0.230222,-0.619287,0.791933
-112.079,0.955907,0.0891479,6,63,0,131.972,0.363826,-1.4886,-1.23043,0.924776,0.667016,-0.578123,-0.880883,-1.59388,-4.18828,-0.831862,-0.425568,-0.364115,-0.45039,1.53779,0.0496866,0.0678908,-2.79715,-4.09474,-3.35537,-0.398476,-2.26805,-1.3604,-1.46191,1.33204,1.48613,-0.738595,-2.67288,-1.10987,-1.18646,-1.24606,-0.0188617,1.30721,1.18112,1.90875,2.47475,-0.294764,-3.4826,0.263475,-1.55269,2.15439,1.15003,0.138656,-0.052541,1.46107,-0.0451806,1.50857,-0.247573,-0.261124,-0.177537,-0.147116,-0.0922043,-0.0944729,-0.196535,-0.224057,-0.298906,-0.178713,3.85751,2.16799,0.773296,0.917381,-2.62142,-2.92924,-2.52907,0.45408,0.88275,0.73118
-104.477,0.977756,0.0891479,6,63,0,142.365,0.285885,-1.30061,1.46974,0.607212,0.987609,1.07414,-2.32335,-2.21864,-1.55366,0.469041,-1.4238,1.26251,-1.06127,0.740068,0.020671,-1.20245,-1.57943,-2.61646,-3.15272,0.666835,1.00407,0.664671,2.47253,0.464424,-0.97574,-0.0838514,-0.533743,-2.00879,-2.62166,1.60915,0.614806,-0.284593,0.0574373,-1.37438,-0.085732,1.08859,1.95078,-1.83263,-0.446659,-1.78568,-1.63104,0.170105,-0.04453,1.39545,-0.0364684,0.720996,-0.182488,-0.245097,-0.119731,-0.123662,-0.0555779,-0.0860728,-0.153836,-0.211608,-0.219539,-0.217423,1.83336,2.56934,0.284866,0.742186,-3.12995,-2.28623,-1.9066,-0.216772,-1.61732,0.654763
-102.405,0.714661,0.0891479,6,127,0,142.156,0.143719,2.70411,-1.05159,0.948087,0.136133,-1.0781,-1.11714,-2.85496,-3.55045,-1.34523,-0.391939,-0.487937,-0.80042,0.0803447,-1.19489,0.851839,-2.20816,-3.28314,-3.76522,0.423246,-0.932142,-1.87141,-1.34814,-0.685539,2.01735,-0.453826,-2.71699,-1.42405,-3.5252,-2.0375,-1.37648,1.81743,1.28558,2.06111,0.0748938,-0.918569,-3.50445,-1.49272,-2.58695,0.790615,0.4763,0.125599,-0.0745351,0.782421,-0.0347124,1.23328,-0.183335,-0.224951,-0.121917,-0.228656,0.0189314,0.00651617,0.0131123,-0.323198,-0.201772,-0.201696,2.47209,1.78121,0.790965,1.79367,-1.72584,-2.16769,-3.42607,2.42118,0.857547,0.458352
-98.1946,0.981172,0.0891479,5,63,0,138.265,0.173159,1.65119,0.492025,1.40218,-0.0814216,0.81075,-1.21415,-2.56606,-1.52283,-1.77699,-0.365447,1.08273,-1.76477,-0.0537713,-0.292411,1.39141,-0.711443,-2.36281,-2.92503,-0.128742,0.316047,-0.571125,-0.976222,-0.339892,-1.17204,0.146654,-3.23067,-1.5312,-3.83228,0.000172489,-2.00735,-0.768793,1.81588,-2.38605,-1.34523,-1.00181,-2.37305,-1.84285,-1.82126,0.159933,-1.30783,0.0233828,-0.082174,1.63485,-0.0376842,1.18179,-0.15735,-0.180736,-0.108892,-0.264852,0.00478219,-0.0230347,-0.0855635,-0.185919,-0.222463,-0.238445,1.70567,0.731005,0.325069,2.10906,-2.49663,-2.00677,-1.00366,0.389796,-0.578449,0.551312
-91.7721,0.969579,0.0891479,5,63,0,124.623,0.164462,1.67065,0.289209,1.25679,-0.19721,1.26708,-2.0903,-2.6851,-3.08468,-0.964123,-0.488218,1.48909,-1.58672,0.117979,-0.817614,1.1596,-0.20695,-2.56165,-3.59979,-0.913884,-1.24766,-0.691624,1.01562,-0.207397,0.416571,-0.0741151,-0.426858,-2.37469,-1.4639,-1.79086,-1.77062,0.213837,0.212778,-0.469591,-0.300143,0.301652,-2.4427,-1.54518,-1.08261,-0.770199,-0.602705,1.62633,-0.0474113,0.776432,-0.0629442,1.58734,-0.213215,-0.195862,-0.130759,-0.27121,0.0156546,-0.0479422,-0.0382368,-0.213081,-0.156296,-0.253309,2.75151,1.11124,0.868377,2.16735,-2.68875,-1.48838,-2.32429,0.419953,-0.475684,1.53493
-93.7412,0.991602,0.0891479,6,63,0,118.73,0.164197,1.26647,0.316141,-0.295978,0.944735,-0.346917,-1.4809,-2.25958,-1.69789,0.936388,0.610584,1.14429,-0.506628,0.884474,0.47601,0.75589,-0.553169,-1.70494,-2.55354,-0.0238455,1.63352,-1.66735,-0.0328049,1.65135,0.0816504,0.274191,-1.63672,-0.935824,-2.62877,-0.301333,0.21759,1.86748,-0.142194,0.938485,-0.620769,-0.428758,-1.21674,-1.25169,-1.64947,0.163868,-1.01289,-0.288592,-0.0654982,1.43909,-0.0367437,1.3462,-0.221484,-0.225886,-0.117566,-0.282195,0.0388886,-0.00137532,-0.0461786,-0.226808,-0.250632,-0.137444,2.61957,2.09075,-0.165684,3.07566,-2.60473,-4.28574,-2.97542,-0.332041,-1.25197,0.235969
-93.0672,0.96349,0.0891479,6,63,0,124.877,0.113238,2.60497,0.835307,0.281951,0.837719,-0.560325,-1.46021,-2.54274,-1.75963,0.78278,0.218851,0.899913,0.482506,1.32169,1.03549,0.47272,-0.417982,-2.41034,-1.12797,0.0395606,0.61825,-1.19542,0.180362,0.720322,0.303362,0.367991,-1.47846,-0.819699,-2.35945,0.619935,0.5772,2.42741,-1.05655,0.94556,-0.119073,0.502426,-1.84522,-1.63854,-1.38679,-0.849548,-0.968531,-0.433299,-0.0524616,1.55269,-0.0455068,0.818258,-0.231595,-0.226224,-0.11962,-0.285399,0.0368762,0.00305508,-0.0544681,-0.206091,-0.198497,-0.194521,2.20102,1.81266,-0.162167,2.97801,-2.70577,-4.29115,-2.47428,0.12135,-1.53882,-0.0677188
